reference,querry,ani,alignment_coverage,primary_cluster
CAN_4_bin.157.fa,CAN_4_bin.157.fa,1.0,100.0,205
coasm_bin.84.fa,CAN_4_bin.157.fa,0.9976999999999999,61.55,205
coasm_bin.84.fa,coasm_bin.84.fa,1.0,100.0,205
CAN_4_bin.157.fa,coasm_bin.84.fa,0.9976999999999999,98.1,205
CAN_4_bin.163.fa,CAN_4_bin.163.fa,1.0,100.0,245
CAN_5_bin.112.fa,CAN_4_bin.163.fa,1.0,99.96,245
CAN_5_bin.112.fa,CAN_5_bin.112.fa,1.0,100.0,245
CAN_4_bin.163.fa,CAN_5_bin.112.fa,1.0,99.97,245
CAN_4_bin.167.fa,CAN_4_bin.167.fa,1.0,100.0,58
CAN_5_bin.117.fa,CAN_4_bin.167.fa,0.9991,95.93,58
CAN_5_bin.117.fa,CAN_5_bin.117.fa,1.0,100.0,58
coasm_bin.578.fa,CAN_4_bin.167.fa,0.9995,95.72,58
coasm_bin.578.fa,CAN_5_bin.117.fa,0.9998999999999999,87.58,58
coasm_bin.578.fa,coasm_bin.578.fa,1.0,100.0,58
CAN_4_bin.167.fa,CAN_5_bin.117.fa,0.9991,87.28,58
CAN_4_bin.167.fa,coasm_bin.578.fa,0.9995,99.55,58
CAN_5_bin.117.fa,coasm_bin.578.fa,0.9998999999999999,100.0,58
CAN_4_bin.168.fa,CAN_4_bin.168.fa,1.0,100.0,114
CAN_5_bin.163.fa,CAN_4_bin.168.fa,0.975,68.16,114
CAN_5_bin.163.fa,CAN_5_bin.163.fa,1.0,100.0,114
coasm_bin.280.fa,CAN_4_bin.168.fa,0.9854,75.24,114
coasm_bin.280.fa,CAN_5_bin.163.fa,0.9906,80.95,114
coasm_bin.280.fa,coasm_bin.280.fa,1.0,100.0,114
CAN_4_bin.168.fa,CAN_5_bin.163.fa,0.975,76.4,114
CAN_4_bin.168.fa,coasm_bin.280.fa,0.9854,93.36,114
CAN_5_bin.163.fa,coasm_bin.280.fa,0.9906,89.61,114
CAN_4_bin.169.fa,CAN_4_bin.169.fa,1.0,100.0,10
CAN_5_bin.48.fa,CAN_4_bin.169.fa,0.9998999999999999,98.59,10
CAN_5_bin.48.fa,CAN_5_bin.48.fa,1.0,100.0,10
coasm_bin.489.fa,CAN_4_bin.169.fa,1.0,100.0,10
coasm_bin.489.fa,CAN_5_bin.48.fa,0.9998999999999999,88.65,10
coasm_bin.489.fa,coasm_bin.489.fa,1.0,100.0,10
CAN_4_bin.169.fa,CAN_5_bin.48.fa,0.9998999999999999,88.31,10
CAN_4_bin.169.fa,coasm_bin.489.fa,1.0,99.72,10
CAN_5_bin.48.fa,coasm_bin.489.fa,0.9998999999999999,98.47,10
CAN_4_bin.16.fa,CAN_4_bin.16.fa,1.0,100.0,14
coasm_bin.41.fa,CAN_4_bin.16.fa,0.9984999999999999,94.65,14
coasm_bin.41.fa,coasm_bin.41.fa,1.0,100.0,14
CAN_4_bin.16.fa,coasm_bin.41.fa,0.9984999999999999,95.03,14
CAN_4_bin.170.fa,CAN_4_bin.170.fa,1.0,100.0,73
CAN_5_bin.133.fa,CAN_4_bin.170.fa,0.9937,78.04,73
CAN_5_bin.133.fa,CAN_5_bin.133.fa,1.0,100.0,73
coasm_bin.47.fa,CAN_4_bin.170.fa,0.9945999999999999,78.48,73
coasm_bin.47.fa,CAN_5_bin.133.fa,0.997,92.65,73
coasm_bin.47.fa,coasm_bin.47.fa,1.0,100.0,73
CAN_4_bin.170.fa,CAN_5_bin.133.fa,0.9937,89.52,73
CAN_4_bin.170.fa,coasm_bin.47.fa,0.9945999999999999,92.63,73
CAN_5_bin.133.fa,coasm_bin.47.fa,0.997,95.34,73
CAN_4_bin.171.fa,CAN_4_bin.171.fa,1.0,100.0,35
CAN_5_bin.94.fa,CAN_4_bin.171.fa,0.9926,84.2,35
CAN_5_bin.94.fa,CAN_5_bin.94.fa,1.0,100.0,35
coasm_bin.10.fa,CAN_4_bin.171.fa,0.9983,87.93,35
coasm_bin.10.fa,CAN_5_bin.94.fa,0.9962000000000001,76.41,35
coasm_bin.10.fa,coasm_bin.10.fa,1.0,100.0,35
CAN_4_bin.171.fa,CAN_5_bin.94.fa,0.9926,74.1,35
CAN_4_bin.171.fa,coasm_bin.10.fa,0.9983,85.62,35
CAN_5_bin.94.fa,coasm_bin.10.fa,0.9962000000000001,84.55,35
CAN_4_bin.177.fa,CAN_4_bin.177.fa,1.0,100.0,113
coasm_bin.340.fa,CAN_4_bin.177.fa,0.9954000000000001,63.59,113
coasm_bin.340.fa,coasm_bin.340.fa,1.0,100.0,113
CAN_4_bin.177.fa,coasm_bin.340.fa,0.9954000000000001,97.53,113
CAN_4_bin.185.fa,CAN_4_bin.185.fa,1.0,100.0,122
CAN_5_bin.34.fa,CAN_4_bin.185.fa,0.9992,99.4,122
CAN_5_bin.34.fa,CAN_5_bin.34.fa,1.0,100.0,122
coasm_bin.31.fa,CAN_4_bin.185.fa,1.0,96.12,122
coasm_bin.31.fa,CAN_5_bin.34.fa,0.9997,95.5,122
coasm_bin.31.fa,coasm_bin.31.fa,1.0,100.0,122
CAN_4_bin.185.fa,CAN_5_bin.34.fa,0.9992,98.55,122
CAN_4_bin.185.fa,coasm_bin.31.fa,1.0,97.2,122
CAN_5_bin.34.fa,coasm_bin.31.fa,0.9997,97.4,122
CAN_4_bin.18.fa,CAN_4_bin.18.fa,1.0,100.0,77
CAN_5_bin.11.fa,CAN_4_bin.18.fa,1.0,99.83,77
CAN_5_bin.11.fa,CAN_5_bin.11.fa,1.0,100.0,77
coasm_bin.55.fa,CAN_4_bin.18.fa,1.0,99.85,77
coasm_bin.55.fa,CAN_5_bin.11.fa,1.0,100.0,77
coasm_bin.55.fa,coasm_bin.55.fa,1.0,100.0,77
CAN_4_bin.18.fa,CAN_5_bin.11.fa,1.0,100.0,77
CAN_4_bin.18.fa,coasm_bin.55.fa,1.0,100.0,77
CAN_5_bin.11.fa,coasm_bin.55.fa,1.0,100.0,77
CAN_4_bin.191.fa,CAN_4_bin.191.fa,1.0,100.0,241
coasm_bin.521.fa,CAN_4_bin.191.fa,0.9994,91.1,241
coasm_bin.521.fa,coasm_bin.521.fa,1.0,100.0,241
CAN_4_bin.191.fa,coasm_bin.521.fa,0.9994,98.92,241
CAN_4_bin.195.fa,CAN_4_bin.195.fa,1.0,100.0,190
coasm_bin.232.fa,CAN_4_bin.195.fa,0.9995,95.48,190
coasm_bin.232.fa,coasm_bin.232.fa,1.0,100.0,190
CAN_4_bin.195.fa,coasm_bin.232.fa,0.9995,69.53,190
CAN_4_bin.197.fa,CAN_4_bin.197.fa,1.0,100.0,86
CAN_4_bin.199.fa,CAN_4_bin.199.fa,1.0,100.0,7
coasm_bin.25.fa,CAN_4_bin.199.fa,0.9975,88.53,7
coasm_bin.25.fa,coasm_bin.25.fa,1.0,100.0,7
CAN_4_bin.199.fa,coasm_bin.25.fa,0.9975,90.44,7
CAN_4_bin.1.fa,CAN_4_bin.1.fa,1.0,100.0,96
CAN_5_bin.108.fa,CAN_4_bin.1.fa,1.0,100.0,96
CAN_5_bin.108.fa,CAN_5_bin.108.fa,1.0,100.0,96
coasm_bin.425.fa,CAN_4_bin.1.fa,1.0,100.0,96
coasm_bin.425.fa,CAN_5_bin.108.fa,1.0,100.0,96
coasm_bin.425.fa,coasm_bin.425.fa,1.0,100.0,96
CAN_4_bin.1.fa,CAN_5_bin.108.fa,1.0,100.0,96
CAN_4_bin.1.fa,coasm_bin.425.fa,1.0,100.0,96
CAN_5_bin.108.fa,coasm_bin.425.fa,1.0,100.0,96
CAN_4_bin.202.fa,CAN_4_bin.202.fa,1.0,100.0,12
coasm_bin.24.fa,CAN_4_bin.202.fa,0.9976999999999999,88.65,12
coasm_bin.24.fa,coasm_bin.24.fa,1.0,100.0,12
CAN_4_bin.202.fa,coasm_bin.24.fa,0.9976999999999999,99.0,12
CAN_4_bin.205.fa,CAN_4_bin.205.fa,1.0,100.0,2
coasm_bin.385.fa,CAN_4_bin.205.fa,0.9978,85.38,2
coasm_bin.385.fa,coasm_bin.385.fa,1.0,100.0,2
CAN_4_bin.205.fa,coasm_bin.385.fa,0.9978,97.76,2
CAN_4_bin.210.fa,CAN_4_bin.210.fa,1.0,100.0,202
CAN_5_bin.170.fa,CAN_4_bin.210.fa,0.9953,94.11,202
CAN_5_bin.170.fa,CAN_5_bin.170.fa,1.0,100.0,202
coasm_bin.484.fa,CAN_4_bin.210.fa,0.9965999999999999,96.8,202
coasm_bin.484.fa,CAN_5_bin.170.fa,0.9984000000000001,99.19,202
coasm_bin.484.fa,coasm_bin.484.fa,1.0,100.0,202
CAN_4_bin.210.fa,CAN_5_bin.170.fa,0.9953,94.74,202
CAN_4_bin.210.fa,coasm_bin.484.fa,0.9965999999999999,93.55,202
CAN_5_bin.170.fa,coasm_bin.484.fa,0.9984000000000001,95.23,202
CAN_4_bin.215.fa,CAN_4_bin.215.fa,1.0,100.0,3
coasm_bin.561.fa,CAN_4_bin.215.fa,0.9991,57.97,3
coasm_bin.561.fa,coasm_bin.561.fa,1.0,100.0,3
CAN_4_bin.215.fa,coasm_bin.561.fa,0.9991,98.43,3
CAN_4_bin.216.fa,CAN_4_bin.216.fa,1.0,100.0,36
CAN_5_bin.71.fa,CAN_4_bin.216.fa,0.9998999999999999,99.87,36
CAN_5_bin.71.fa,CAN_5_bin.71.fa,1.0,100.0,36
coasm_bin.543.fa,CAN_4_bin.216.fa,1.0,99.91,36
coasm_bin.543.fa,CAN_5_bin.71.fa,0.9998999999999999,98.75,36
coasm_bin.543.fa,coasm_bin.543.fa,1.0,100.0,36
CAN_4_bin.216.fa,CAN_5_bin.71.fa,0.9998999999999999,97.98,36
CAN_4_bin.216.fa,coasm_bin.543.fa,1.0,99.09,36
CAN_5_bin.71.fa,coasm_bin.543.fa,0.9998999999999999,99.84,36
CAN_4_bin.224.fa,CAN_4_bin.224.fa,1.0,100.0,43
CAN_5_bin.30.fa,CAN_4_bin.224.fa,0.9994,93.03,43
CAN_5_bin.30.fa,CAN_5_bin.30.fa,1.0,100.0,43
coasm_bin.519.fa,CAN_4_bin.224.fa,0.9998999999999999,89.87,43
coasm_bin.519.fa,CAN_5_bin.30.fa,0.9995,86.71,43
coasm_bin.519.fa,coasm_bin.519.fa,1.0,100.0,43
CAN_4_bin.224.fa,CAN_5_bin.30.fa,0.9994,91.08,43
CAN_4_bin.224.fa,coasm_bin.519.fa,0.9998999999999999,98.73,43
CAN_5_bin.30.fa,coasm_bin.519.fa,0.9995,97.29,43
CAN_4_bin.225.fa,CAN_4_bin.225.fa,1.0,100.0,137
coasm_bin.146.fa,CAN_4_bin.225.fa,0.9994,61.73,137
coasm_bin.146.fa,coasm_bin.146.fa,1.0,100.0,137
CAN_4_bin.225.fa,coasm_bin.146.fa,0.9994,43.13,137
CAN_4_bin.229.fa,CAN_4_bin.229.fa,1.0,100.0,251
CAN_5_bin.160.fa,CAN_4_bin.229.fa,0.9998999999999999,100.0,251
CAN_5_bin.160.fa,CAN_5_bin.160.fa,1.0,100.0,251
CAN_5_bin.83.fa,CAN_4_bin.229.fa,1.0,100.0,251
CAN_5_bin.83.fa,CAN_5_bin.160.fa,0.9703,1.86,251
CAN_5_bin.83.fa,CAN_5_bin.83.fa,1.0,100.0,251
coasm_bin.373.fa,CAN_4_bin.229.fa,1.0,100.0,251
coasm_bin.373.fa,CAN_5_bin.160.fa,1.0,60.57,251
coasm_bin.373.fa,CAN_5_bin.83.fa,1.0,39.46,251
coasm_bin.373.fa,coasm_bin.373.fa,1.0,100.0,251
CAN_4_bin.229.fa,CAN_5_bin.160.fa,0.9998999999999999,60.57,251
CAN_4_bin.229.fa,CAN_5_bin.83.fa,1.0,39.51,251
CAN_5_bin.160.fa,CAN_5_bin.83.fa,0.9703,1.22,251
CAN_4_bin.229.fa,coasm_bin.373.fa,1.0,100.0,251
CAN_5_bin.160.fa,coasm_bin.373.fa,1.0,100.0,251
CAN_5_bin.83.fa,coasm_bin.373.fa,1.0,100.0,251
CAN_4_bin.22.fa,CAN_4_bin.22.fa,1.0,100.0,233
CAN_5_bin.78.fa,CAN_4_bin.22.fa,0.9987,96.87,233
CAN_5_bin.78.fa,CAN_5_bin.78.fa,1.0,100.0,233
coasm_bin.579.fa,CAN_4_bin.22.fa,0.9998999999999999,97.79,233
coasm_bin.579.fa,CAN_5_bin.78.fa,0.9986,78.99,233
coasm_bin.579.fa,coasm_bin.579.fa,1.0,100.0,233
CAN_4_bin.22.fa,CAN_5_bin.78.fa,0.9987,75.83,233
CAN_4_bin.22.fa,coasm_bin.579.fa,0.9998999999999999,94.46,233
CAN_5_bin.78.fa,coasm_bin.579.fa,0.9986,97.48,233
CAN_4_bin.235.fa,CAN_4_bin.235.fa,1.0,100.0,219
coasm_bin.482.fa,CAN_4_bin.235.fa,1.0,99.89,219
coasm_bin.482.fa,coasm_bin.482.fa,1.0,100.0,219
CAN_4_bin.235.fa,coasm_bin.482.fa,1.0,99.89,219
CAN_4_bin.239.fa,CAN_4_bin.239.fa,1.0,100.0,243
CAN_5_bin.10.fa,CAN_4_bin.239.fa,0.9998999999999999,99.64,243
CAN_5_bin.10.fa,CAN_5_bin.10.fa,1.0,100.0,243
coasm_bin.53.fa,CAN_4_bin.239.fa,0.9998999999999999,100.0,243
coasm_bin.53.fa,CAN_5_bin.10.fa,0.9998999999999999,100.0,243
coasm_bin.53.fa,coasm_bin.53.fa,1.0,100.0,243
CAN_4_bin.239.fa,CAN_5_bin.10.fa,0.9998999999999999,100.0,243
CAN_4_bin.239.fa,coasm_bin.53.fa,0.9998999999999999,99.93,243
CAN_5_bin.10.fa,coasm_bin.53.fa,0.9998999999999999,99.39,243
CAN_4_bin.25.fa,CAN_4_bin.25.fa,1.0,100.0,80
CAN_5_bin.35.fa,CAN_4_bin.25.fa,1.0,100.0,80
CAN_5_bin.35.fa,CAN_5_bin.35.fa,1.0,100.0,80
coasm_bin.526.fa,CAN_4_bin.25.fa,1.0,98.74,80
coasm_bin.526.fa,CAN_5_bin.35.fa,0.9998999999999999,98.83,80
coasm_bin.526.fa,coasm_bin.526.fa,1.0,100.0,80
CAN_4_bin.25.fa,CAN_5_bin.35.fa,1.0,100.0,80
CAN_4_bin.25.fa,coasm_bin.526.fa,1.0,99.99,80
CAN_5_bin.35.fa,coasm_bin.526.fa,0.9998999999999999,100.0,80
CAN_4_bin.34.fa,CAN_4_bin.34.fa,1.0,100.0,15
CAN_5_bin.42.fa,CAN_4_bin.34.fa,0.9981,97.09,15
CAN_5_bin.42.fa,CAN_5_bin.42.fa,1.0,100.0,15
coasm_bin.499.fa,CAN_4_bin.34.fa,0.9995,98.58,15
coasm_bin.499.fa,CAN_5_bin.42.fa,0.9989,77.19,15
coasm_bin.499.fa,coasm_bin.499.fa,1.0,100.0,15
CAN_4_bin.34.fa,CAN_5_bin.42.fa,0.9981,75.27,15
CAN_4_bin.34.fa,coasm_bin.499.fa,0.9995,97.26,15
CAN_5_bin.42.fa,coasm_bin.499.fa,0.9989,98.23,15
CAN_4_bin.35.fa,CAN_4_bin.35.fa,1.0,100.0,112
CAN_4_bin.38.fa,CAN_4_bin.38.fa,1.0,100.0,21
CAN_4_bin.41.fa,CAN_4_bin.41.fa,1.0,100.0,221
coasm_bin.150.fa,CAN_4_bin.41.fa,0.9926,90.86,221
coasm_bin.150.fa,coasm_bin.150.fa,1.0,100.0,221
CAN_4_bin.41.fa,coasm_bin.150.fa,0.9926,88.8,221
CAN_4_bin.42.fa,CAN_4_bin.42.fa,1.0,100.0,40
CAN_5_bin.9.fa,CAN_4_bin.42.fa,0.9921,76.65,40
CAN_5_bin.9.fa,CAN_5_bin.9.fa,1.0,100.0,40
coasm_bin.225.fa,CAN_4_bin.42.fa,0.9954000000000001,76.01,40
coasm_bin.225.fa,CAN_5_bin.9.fa,0.9991,85.07,40
coasm_bin.225.fa,coasm_bin.225.fa,1.0,100.0,40
CAN_4_bin.42.fa,CAN_5_bin.9.fa,0.9921,84.17,40
CAN_4_bin.42.fa,coasm_bin.225.fa,0.9954000000000001,97.71,40
CAN_5_bin.9.fa,coasm_bin.225.fa,0.9991,99.58,40
CAN_4_bin.44.fa,CAN_4_bin.44.fa,1.0,100.0,115
coasm_bin.90.fa,CAN_4_bin.44.fa,0.9991,98.08,115
coasm_bin.90.fa,coasm_bin.90.fa,1.0,100.0,115
CAN_4_bin.44.fa,coasm_bin.90.fa,0.9991,93.1,115
CAN_4_bin.46.fa,CAN_4_bin.46.fa,1.0,100.0,72
CAN_5_bin.111.fa,CAN_4_bin.46.fa,0.9921,81.02,72
CAN_5_bin.111.fa,CAN_5_bin.111.fa,1.0,100.0,72
coasm_bin.86.fa,CAN_4_bin.46.fa,0.997,84.87,72
coasm_bin.86.fa,CAN_5_bin.111.fa,0.997,80.47,72
coasm_bin.86.fa,coasm_bin.86.fa,1.0,100.0,72
CAN_4_bin.46.fa,CAN_5_bin.111.fa,0.9921,77.17,72
CAN_4_bin.46.fa,coasm_bin.86.fa,0.997,98.53,72
CAN_5_bin.111.fa,coasm_bin.86.fa,0.997,98.08,72
CAN_4_bin.59.fa,CAN_4_bin.59.fa,1.0,100.0,84
coasm_bin.325.fa,CAN_4_bin.59.fa,0.9976999999999999,88.46,84
coasm_bin.325.fa,coasm_bin.325.fa,1.0,100.0,84
CAN_4_bin.59.fa,coasm_bin.325.fa,0.9976999999999999,95.57,84
CAN_4_bin.62.fa,CAN_4_bin.62.fa,1.0,100.0,74
CAN_4_bin.63.fa,CAN_4_bin.63.fa,1.0,100.0,13
coasm_bin.388.fa,CAN_4_bin.63.fa,0.9983,62.7,13
coasm_bin.388.fa,coasm_bin.388.fa,1.0,100.0,13
CAN_4_bin.63.fa,coasm_bin.388.fa,0.9983,88.51,13
CAN_4_bin.64.fa,CAN_4_bin.64.fa,1.0,100.0,142
CAN_4_bin.69.fa,CAN_4_bin.69.fa,1.0,100.0,33
coasm_bin.313.fa,CAN_4_bin.69.fa,0.9993000000000001,93.42,33
coasm_bin.313.fa,coasm_bin.313.fa,1.0,100.0,33
CAN_4_bin.69.fa,coasm_bin.313.fa,0.9993000000000001,97.86,33
CAN_4_bin.70.fa,CAN_4_bin.70.fa,1.0,100.0,44
coasm_bin.109.fa,CAN_4_bin.70.fa,0.9972,90.69,44
coasm_bin.109.fa,coasm_bin.109.fa,1.0,100.0,44
CAN_4_bin.70.fa,coasm_bin.109.fa,0.9972,81.73,44
CAN_4_bin.72.fa,CAN_4_bin.72.fa,1.0,100.0,82
CAN_4_bin.76.fa,CAN_4_bin.76.fa,1.0,100.0,16
CAN_4_bin.7.fa,CAN_4_bin.7.fa,1.0,100.0,230
coasm_bin.407.fa,CAN_4_bin.7.fa,0.9984000000000001,49.85,230
coasm_bin.407.fa,coasm_bin.407.fa,1.0,100.0,230
CAN_4_bin.7.fa,coasm_bin.407.fa,0.9984000000000001,98.92,230
CAN_4_bin.80.fa,CAN_4_bin.80.fa,1.0,100.0,57
coasm_bin.201.fa,CAN_4_bin.80.fa,0.9995999999999999,92.3,57
coasm_bin.201.fa,coasm_bin.201.fa,1.0,100.0,57
CAN_4_bin.80.fa,coasm_bin.201.fa,0.9995999999999999,93.3,57
CAN_4_bin.81.fa,CAN_4_bin.81.fa,1.0,100.0,226
coasm_bin.393.fa,CAN_4_bin.81.fa,0.9951000000000001,88.11,226
coasm_bin.393.fa,coasm_bin.393.fa,1.0,100.0,226
CAN_4_bin.81.fa,coasm_bin.393.fa,0.9951000000000001,91.54,226
CAN_4_bin.89.fa,CAN_4_bin.89.fa,1.0,100.0,144
coasm_bin.85.fa,CAN_4_bin.89.fa,0.9987,61.35,144
coasm_bin.85.fa,coasm_bin.85.fa,1.0,100.0,144
CAN_4_bin.89.fa,coasm_bin.85.fa,0.9987,92.6,144
CAN_4_bin.92.fa,CAN_4_bin.92.fa,1.0,100.0,75
CAN_4_bin.94.fa,CAN_4_bin.94.fa,1.0,100.0,39
coasm_bin.181.fa,CAN_4_bin.94.fa,0.9948,82.31,39
coasm_bin.181.fa,coasm_bin.181.fa,1.0,100.0,39
CAN_4_bin.94.fa,coasm_bin.181.fa,0.9948,92.79,39
CAN_5_bin.129.fa,CAN_5_bin.129.fa,1.0,100.0,186
coasm_bin.265.fa,CAN_5_bin.129.fa,0.9982,71.32,186
coasm_bin.265.fa,coasm_bin.265.fa,1.0,100.0,186
CAN_5_bin.129.fa,coasm_bin.265.fa,0.9982,86.83,186
CAN_5_bin.136.fa,CAN_5_bin.136.fa,1.0,100.0,236
coasm_bin.213.fa,CAN_5_bin.136.fa,0.9983,75.63,236
coasm_bin.213.fa,coasm_bin.213.fa,1.0,100.0,236
CAN_5_bin.136.fa,coasm_bin.213.fa,0.9983,95.43,236
CAN_5_bin.145.fa,CAN_5_bin.145.fa,1.0,100.0,17
coasm_bin.575.fa,CAN_5_bin.145.fa,1.0,100.0,17
coasm_bin.575.fa,coasm_bin.575.fa,1.0,100.0,17
CAN_5_bin.145.fa,coasm_bin.575.fa,1.0,100.0,17
CAN_5_bin.149.fa,CAN_5_bin.149.fa,1.0,100.0,238
coasm_bin.326.fa,CAN_5_bin.149.fa,0.9992,88.57,238
coasm_bin.326.fa,coasm_bin.326.fa,1.0,100.0,238
CAN_5_bin.149.fa,coasm_bin.326.fa,0.9992,97.01,238
CAN_5_bin.150.fa,CAN_5_bin.150.fa,1.0,100.0,6
coasm_bin.230.fa,CAN_5_bin.150.fa,0.9998,99.81,6
coasm_bin.230.fa,coasm_bin.230.fa,1.0,100.0,6
CAN_5_bin.150.fa,coasm_bin.230.fa,0.9998,99.46,6
CAN_5_bin.156.fa,CAN_5_bin.156.fa,1.0,100.0,95
coasm_bin.535.fa,CAN_5_bin.156.fa,1.0,99.99,95
coasm_bin.535.fa,coasm_bin.535.fa,1.0,100.0,95
CAN_5_bin.156.fa,coasm_bin.535.fa,1.0,100.0,95
CAN_5_bin.167.fa,CAN_5_bin.167.fa,1.0,100.0,218
CAN_5_bin.55.fa,CAN_5_bin.167.fa,0.9357,55.97,218
CAN_5_bin.55.fa,CAN_5_bin.55.fa,1.0,100.0,218
coasm_bin.466.fa,CAN_5_bin.167.fa,0.9356,55.91,218
coasm_bin.466.fa,CAN_5_bin.55.fa,0.9992,96.91,218
coasm_bin.466.fa,coasm_bin.466.fa,1.0,100.0,218
CAN_5_bin.167.fa,CAN_5_bin.55.fa,0.9357,72.63,218
CAN_5_bin.167.fa,coasm_bin.466.fa,0.9356,68.79,218
CAN_5_bin.55.fa,coasm_bin.466.fa,0.9992,91.87,218
CAN_5_bin.169.fa,CAN_5_bin.169.fa,1.0,100.0,60
coasm_bin.525.fa,CAN_5_bin.169.fa,0.9994,22.74,60
coasm_bin.525.fa,coasm_bin.525.fa,1.0,100.0,60
CAN_5_bin.169.fa,coasm_bin.525.fa,0.9994,11.43,60
CAN_5_bin.173.fa,CAN_5_bin.173.fa,1.0,100.0,249
coasm_bin.243.fa,CAN_5_bin.173.fa,0.996,89.42,249
coasm_bin.243.fa,coasm_bin.243.fa,1.0,100.0,249
CAN_5_bin.173.fa,coasm_bin.243.fa,0.996,81.63,249
CAN_5_bin.176.fa,CAN_5_bin.176.fa,1.0,100.0,71
coasm_bin.556.fa,CAN_5_bin.176.fa,1.0,99.77,71
coasm_bin.556.fa,coasm_bin.556.fa,1.0,100.0,71
CAN_5_bin.176.fa,coasm_bin.556.fa,1.0,99.98,71
CAN_5_bin.180.fa,CAN_5_bin.180.fa,1.0,100.0,4
coasm_bin.287.fa,CAN_5_bin.180.fa,0.9958,81.79,4
coasm_bin.287.fa,coasm_bin.287.fa,1.0,100.0,4
CAN_5_bin.180.fa,coasm_bin.287.fa,0.9958,86.82,4
CAN_5_bin.2.fa,CAN_5_bin.2.fa,1.0,100.0,201
coasm_bin.4.fa,CAN_5_bin.2.fa,1.0,100.0,201
coasm_bin.4.fa,coasm_bin.4.fa,1.0,100.0,201
CAN_5_bin.2.fa,coasm_bin.4.fa,1.0,100.0,201
CAN_5_bin.39.fa,CAN_5_bin.39.fa,1.0,100.0,246
coasm_bin.314.fa,CAN_5_bin.39.fa,0.9998,98.13,246
coasm_bin.314.fa,coasm_bin.314.fa,1.0,100.0,246
CAN_5_bin.39.fa,coasm_bin.314.fa,0.9998,98.26,246
CAN_5_bin.49.fa,CAN_5_bin.49.fa,1.0,100.0,66
coasm_bin.258.fa,CAN_5_bin.49.fa,0.9979,89.79,66
coasm_bin.258.fa,coasm_bin.258.fa,1.0,100.0,66
CAN_5_bin.49.fa,coasm_bin.258.fa,0.9979,96.25,66
CAN_5_bin.52.fa,CAN_5_bin.52.fa,1.0,100.0,105
CAN_5_bin.53.fa,CAN_5_bin.53.fa,1.0,100.0,81
coasm_bin.365.fa,CAN_5_bin.53.fa,0.9984000000000001,98.9,81
coasm_bin.365.fa,coasm_bin.365.fa,1.0,100.0,81
CAN_5_bin.53.fa,coasm_bin.365.fa,0.9984000000000001,87.33,81
CAN_5_bin.68.fa,CAN_5_bin.68.fa,1.0,100.0,98
coasm_bin.514.fa,CAN_5_bin.68.fa,0.9984000000000001,81.66,98
coasm_bin.514.fa,coasm_bin.514.fa,1.0,100.0,98
CAN_5_bin.68.fa,coasm_bin.514.fa,0.9984000000000001,97.76,98
CAN_5_bin.80.fa,CAN_5_bin.80.fa,1.0,100.0,106
coasm_bin.262.fa,CAN_5_bin.80.fa,0.9053,50.49,106
coasm_bin.262.fa,coasm_bin.262.fa,1.0,100.0,106
coasm_bin.289.fa,CAN_5_bin.80.fa,0.9895999999999999,74.01,106
coasm_bin.289.fa,coasm_bin.262.fa,0.894,53.87,106
coasm_bin.289.fa,coasm_bin.289.fa,1.0,100.0,106
CAN_5_bin.80.fa,coasm_bin.262.fa,0.9053,49.67,106
CAN_5_bin.80.fa,coasm_bin.289.fa,0.9895999999999999,77.07,106
coasm_bin.262.fa,coasm_bin.289.fa,0.894,57.02,106
CAN_5_bin.84.fa,CAN_5_bin.84.fa,1.0,100.0,119
coasm_bin.202.fa,CAN_5_bin.84.fa,0.9992,91.41,119
coasm_bin.202.fa,coasm_bin.202.fa,1.0,100.0,119
CAN_5_bin.84.fa,coasm_bin.202.fa,0.9992,97.57,119
CAN_5_bin.97.fa,CAN_5_bin.97.fa,1.0,100.0,187
coasm_bin.216.fa,CAN_5_bin.97.fa,0.9926,89.4,187
coasm_bin.216.fa,coasm_bin.216.fa,1.0,100.0,187
coasm_bin.223.fa,CAN_5_bin.97.fa,0.9307,69.78,187
coasm_bin.223.fa,coasm_bin.216.fa,0.9311,65.84,187
coasm_bin.223.fa,coasm_bin.223.fa,1.0,100.0,187
CAN_5_bin.97.fa,coasm_bin.216.fa,0.9926,79.66,187
CAN_5_bin.97.fa,coasm_bin.223.fa,0.9307,44.7,187
coasm_bin.216.fa,coasm_bin.223.fa,0.9311,47.33,187
coasm_bin.103.fa,coasm_bin.103.fa,1.0,100.0,45
coasm_bin.105.fa,coasm_bin.105.fa,1.0,100.0,125
coasm_bin.108.fa,coasm_bin.108.fa,1.0,100.0,128
coasm_bin.110.fa,coasm_bin.110.fa,1.0,100.0,53
coasm_bin.112.fa,coasm_bin.112.fa,1.0,100.0,223
coasm_bin.115.fa,coasm_bin.115.fa,1.0,100.0,26
coasm_bin.117.fa,coasm_bin.117.fa,1.0,100.0,257
coasm_bin.118.fa,coasm_bin.118.fa,1.0,100.0,103
coasm_bin.125.fa,coasm_bin.125.fa,1.0,100.0,228
coasm_bin.131.fa,coasm_bin.131.fa,1.0,100.0,145
coasm_bin.133.fa,coasm_bin.133.fa,1.0,100.0,255
coasm_bin.135.fa,coasm_bin.135.fa,1.0,100.0,239
coasm_bin.138.fa,coasm_bin.138.fa,1.0,100.0,85
