MAG	day_1	day_8	day_15	day_22	day_28	day_29	day_38	day_45	day_50	day_64	day_71	day_78	day_86	day_92	day_99	day_106	day_115	day_121	day_127	day_134	day_141	day_147	day_158	day_163	day_172	day_189	day_199	day_206	day_213	day_220	day_227	day_234	day_240	day_248	day_255	day_267	day_275	day_284	day_289	day_295	day_302	day_311	day_318	day_325	day_330	day_338	day_346	day_353	day_358	day_372	day_380	day_386	day_395	day_406	day_415	day_423	day_436	day_445	day_449	day_464	day_480	day_484	day_493	day_500	day_507	day_512	day_522	day_528	day_536	day_541	day_547	day_560	day_570	day_575	day_584
coasm_bin.409	0.016078	0.025142	0.014659	0.017558	0.018407	0.020860	0.020238	0.022579	0.024664	0.019234	0.022477	0.044538	0.031755	0.026453	0.041664	0.040029	0.033169	0.028478	0.033869	0.024487	0.027556	0.032032	0.041897	0.033504	0.026745	0.032630	0.033489	0.028322	0.032549	0.013078	0.000000	0.011076	0.011241	0.018451	0.017988	0.000000	0.000000	0.012433	0.113302	0.055432	0.130660	0.309187	0.016470	0.009990	0.017135	0.022290	0.020655	0.033960	0.027626	0.006236	0.068561	0.142012	0.122190	0.142719	0.044245	0.049705	0.028727	0.000000	0.000000	0.000000	0.006003	0.000000	0.000000	0.000000	0.005793	0.021919	0.051075	0.077282	0.512560	1.261569	0.796093	0.025659	0.000000	0.000000	0.003765
coasm_bin.41	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006929	0.000000	0.000000	0.000000	0.000000	0.005712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
coasm_bin.411	0.081402	0.104002	0.112892	0.099384	0.122218	0.112741	0.114954	0.113317	0.110937	0.118659	0.219150	0.139067	0.147634	0.141952	0.149296	0.136765	0.133076	0.152884	0.134616	0.131737	0.140462	0.136195	0.139318	0.148958	0.140132	0.131921	0.138505	0.127989	0.147796	0.058850	0.061585	0.116298	0.061826	0.049204	0.029980	0.033439	0.037230	0.043516	0.050986	9.139412	5.300233	1.691065	0.900357	0.619350	0.576879	0.356645	0.180729	0.147159	0.165755	0.068596	0.149589	0.047337	0.067204	0.025485	0.033184	0.031066	0.045964	0.057926	0.018554	0.090123	0.096050	0.102756	0.101175	0.090570	0.069513	0.051145	0.085124	0.047041	0.110137	0.058952	0.029304	0.007331	0.053222	0.020523	0.022592
coasm_bin.414	0.086972	0.061527	0.055350	0.060042	0.053191	0.037870	0.039128	0.042194	0.037844	0.039504	0.016858	0.049537	0.056546	0.050484	0.053469	0.051832	0.054949	0.055645	0.063784	0.051062	0.057551	0.047681	0.055117	0.047540	0.060341	0.049045	0.052599	0.051023	0.048944	0.078467	0.123170	0.083070	0.123651	0.079956	0.071951	0.133757	0.037230	0.087032	0.113302	0.062361	0.028404	0.031550	0.043920	0.064932	0.028558	0.033435	0.067128	0.039620	0.049727	0.049888	0.018699	0.029586	0.048876	0.096845	0.016592	0.043492	0.017236	0.025745	0.000000	0.018025	0.018009	0.012089	0.005621	0.021311	0.000000	0.000000	0.008512	0.003360	0.008472	0.014738	0.009768	0.051318	0.053222	0.065673	0.022592
coasm_bin.417	0.002279	0.003123	0.004658	0.002059	0.001353	0.003104	0.001979	0.001129	0.004993	0.003107	0.039335	0.032949	0.041505	0.037630	0.040275	0.053372	0.056547	0.051149	0.046591	0.041002	0.049016	0.044257	0.047185	0.053426	0.054152	0.053449	0.045501	0.038483	0.051596	0.052312	0.068428	0.105222	0.106790	0.061504	0.077947	0.039012	0.074460	0.080816	0.067981	0.076220	0.056808	0.113579	0.109800	0.109885	0.148504	0.094734	0.113601	0.101879	0.088403	0.087304	0.099726	0.100592	0.128299	0.112136	0.143797	0.223672	0.178110	0.199524	0.204094	0.162221	0.108056	0.175290	0.123658	0.085242	0.069513	0.065758	0.046818	0.060482	0.029652	0.011790	0.034188	0.025659	0.012282	0.020523	0.026357
coasm_bin.420	0.043549	0.032950	0.050418	0.049963	0.053733	0.040353	0.061615	0.050096	0.051424	0.044386	0.146100	0.069079	0.062953	0.059613	0.063422	0.065945	0.071933	0.068011	0.074271	0.062831	0.064379	0.067975	0.054507	0.059764	0.071834	0.072867	0.076806	0.063562	0.065580	0.078467	0.088956	0.066456	0.089928	0.043053	0.047967	0.022293	0.049640	0.031083	0.022660	0.076220	0.056808	0.050480	0.021960	0.044953	0.097098	0.039008	0.041310	0.050940	0.027626	0.049888	0.012466	0.065089	0.067204	0.152913	0.110613	0.130475	0.149382	0.090107	0.098955	0.084114	0.048025	0.054400	0.044967	0.021311	0.017378	0.054799	0.034050	0.036961	0.012708	0.020633	0.014652	0.040321	0.032752	0.069778	0.048949
coasm_bin.423	0.045195	0.083233	0.069324	0.071747	0.088246	0.095855	0.096605	0.098641	0.086074	0.092027	0.056192	0.103618	0.093316	0.116058	0.107169	0.105717	0.109298	0.107356	0.126708	0.120158	0.103152	0.093649	0.104540	0.113643	0.111399	0.105697	0.119395	0.114801	0.105121	0.000000	0.054742	0.049842	0.044964	0.030752	0.017988	0.005573	0.000000	0.000000	0.022660	0.006929	0.017043	0.006310	0.005490	0.004995	0.005712	0.000000	0.010327	0.000000	0.016576	0.000000	0.000000	0.005917	0.000000	0.000000	0.000000	0.000000	0.000000	0.012872	0.000000	0.000000	0.006003	0.000000	0.005621	0.010655	0.011585	0.000000	0.000000	0.000000	0.008472	0.000000	0.009768	0.003666	0.016376	0.000000	0.041419
coasm_bin.425	0.006710	0.014054	0.007809	0.005527	0.008392	0.007946	0.008455	0.008890	0.007789	0.010209	0.000000	0.012271	0.016713	0.015835	0.016434	0.015652	0.011589	0.017237	0.015129	0.014806	0.017070	0.016138	0.013423	0.021959	0.016356	0.018817	0.015106	0.015566	0.015431	0.013078	0.000000	0.000000	0.011241	0.012301	0.000000	0.044586	0.024820	0.087032	0.067981	0.020787	0.034085	0.025240	0.027450	0.054942	0.057117	0.050153	0.046473	0.067919	0.104978	0.187079	0.249314	0.295858	0.445992	0.433253	0.525413	0.627524	0.442402	0.495591	0.531882	0.811103	0.798415	0.761605	1.096060	1.124134	0.666165	0.719687	0.685252	0.473774	0.317702	0.226965	0.185592	0.164950	0.061410	0.028732	0.067776
coasm_bin.437	0.084820	0.084170	0.117002	0.095591	0.150235	0.134718	0.155431	0.124888	0.129410	0.131087	0.146100	0.119752	0.099165	0.096125	0.089346	0.101098	0.102305	0.103609	0.102638	0.111426	0.110224	0.092671	0.108200	0.114322	0.096811	0.094286	0.107018	0.104640	0.103192	0.006539	0.047899	0.022152	0.044964	0.012301	0.047967	0.027866	0.024820	0.000000	0.005665	0.277162	0.142021	0.082029	0.082350	0.029969	0.011423	0.044581	0.025818	0.000000	0.005525	0.031180	0.049863	0.047337	0.073314	0.025485	0.077429	0.037279	0.028727	0.012872	0.030923	0.030041	0.006003	0.018133	0.028104	0.010655	0.005793	0.021919	0.008512	0.016801	0.004236	0.017686	0.004884	0.000000	0.000000	0.000000	0.011296
coasm_bin.441	0.006710	0.008276	0.003836	0.003035	0.000406	0.002732	0.001979	0.000706	0.001098	0.002219	0.005619	0.059990	0.058218	0.066505	0.079856	0.079031	0.062342	0.080002	0.074271	0.065109	0.073401	0.055994	0.062032	0.069046	0.064983	0.068663	0.064247	0.066373	0.066062	0.013078	0.034214	0.027690	0.050585	0.030752	0.059959	0.105891	0.130305	0.124332	0.237933	0.200942	0.124979	0.113579	0.038430	0.024974	0.022847	0.011145	0.005164	0.005660	0.011050	0.000000	0.018699	0.023669	0.006109	0.010194	0.000000	0.018639	0.000000	0.006436	0.006185	0.000000	0.006003	0.000000	0.000000	0.021311	0.040549	0.007306	0.008512	0.003360	0.008472	0.020633	0.009768	0.000000	0.004094	0.000000	0.000000
coasm_bin.447	0.000127	0.000312	0.000548	0.000108	0.000135	0.000621	0.000270	0.000000	0.000100	0.000000	0.000000	0.000000	0.000279	0.000373	0.000000	0.000000	0.000400	0.000562	0.001032	0.000380	0.000244	0.000000	0.000203	0.000453	0.000442	0.000200	0.000546	0.000432	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
coasm_bin.448	0.001772	0.000625	0.000000	0.000108	0.000000	0.000497	0.000000	0.000282	0.000599	0.000148	0.000000	0.010225	0.006964	0.012295	0.005787	0.008211	0.012788	0.006745	0.008424	0.009301	0.009510	0.004890	0.009152	0.008602	0.005747	0.009409	0.010010	0.010810	0.015189	0.026156	0.006843	0.071994	0.061826	0.006150	0.035976	0.027866	0.093075	0.142981	0.073646	0.055432	0.119298	0.132509	0.142740	0.084911	0.108522	0.100306	0.191056	0.152819	0.165755	0.187079	0.137123	0.124260	0.036657	0.101942	0.066368	0.086984	0.109164	0.122289	0.068031	0.084114	0.054028	0.054400	0.061829	0.079915	0.179575	0.087678	0.114918	0.120964	0.131317	0.109061	0.141636	0.128294	0.200606	0.094405	0.184502
coasm_bin.449	0.014052	0.014523	0.008768	0.009646	0.009610	0.010181	0.014572	0.014253	0.014379	0.017459	0.044954	0.019542	0.026463	0.024218	0.027313	0.019245	0.024977	0.031101	0.022178	0.020881	0.025117	0.021273	0.026847	0.023996	0.028292	0.031429	0.022933	0.033943	0.028209	0.026156	0.020528	0.066456	0.044964	0.061504	0.029980	0.050159	0.080665	0.049733	0.033990	0.034645	0.062489	0.056790	0.076860	0.104890	0.034270	0.055726	0.046473	0.028300	0.055252	0.018708	0.037397	0.041420	0.036657	0.071359	0.011061	0.037279	0.051709	0.019309	0.030923	0.048065	0.006003	0.030222	0.022483	0.015983	0.011585	0.014613	0.008512	0.013440	0.012708	0.005895	0.004884	0.003666	0.000000	0.004105	0.007531
coasm_bin.468	0.086719	0.065275	0.056172	0.059392	0.060094	0.038739	0.041556	0.043323	0.044035	0.037432	0.016858	0.058172	0.049583	0.053465	0.054858	0.047983	0.056947	0.050774	0.056563	0.053530	0.051942	0.052571	0.055117	0.048898	0.057689	0.058454	0.054783	0.054266	0.048944	0.058850	0.136855	0.088608	0.095549	0.079956	0.107927	0.089171	0.055845	0.093249	0.181283	0.090078	0.022723	0.063099	0.032940	0.039958	0.028558	0.055726	0.072292	0.033960	0.060777	0.043652	0.024931	0.035503	0.024438	0.061165	0.049776	0.055918	0.022982	0.012872	0.049477	0.012016	0.030016	0.012089	0.005621	0.000000	0.000000	0.010960	0.000000	0.003360	0.012708	0.008843	0.009768	0.054983	0.032752	0.098510	0.022592
coasm_bin.47	0.050892	0.035292	0.027675	0.025903	0.017460	0.023094	0.030583	0.025683	0.026361	0.027075	0.050573	0.032722	0.047911	0.037630	0.038192	0.044134	0.056947	0.051336	0.040746	0.039863	0.043407	0.037900	0.044948	0.041428	0.047300	0.049846	0.047503	0.039780	0.040023	0.019617	0.088956	0.027690	0.005621	0.006150	0.029980	0.033439	0.018615	0.006217	0.033990	0.000000	0.011362	0.012620	0.032940	0.004995	0.022847	0.022290	0.046473	0.050940	0.049727	0.043652	0.037397	0.065089	0.073314	0.076456	0.038715	0.086984	0.034473	0.102980	0.123693	0.060082	0.090047	0.054400	0.033725	0.047949	0.092684	0.087678	0.089381	0.060482	0.076249	0.053057	0.097680	0.150288	0.163760	0.119033	0.146848
coasm_bin.471	0.043929	0.030139	0.042745	0.039775	0.050349	0.062330	0.061525	0.054753	0.062408	0.061549	0.067431	0.040902	0.028691	0.038003	0.041896	0.044134	0.041761	0.036535	0.043153	0.045368	0.046333	0.033743	0.039660	0.046634	0.040890	0.041038	0.041497	0.039132	0.041228	0.006539	0.006843	0.060918	0.022482	0.030752	0.035976	0.005573	0.024820	0.043516	0.022660	0.000000	0.011362	0.000000	0.005490	0.029969	0.005712	0.005573	0.020655	0.011320	0.016576	0.006236	0.024931	0.035503	0.048876	0.071359	0.060837	0.068344	0.040218	0.025745	0.055662	0.072098	0.030016	0.048356	0.073071	0.069259	0.034756	0.058452	0.012769	0.033601	0.025416	0.023581	0.019536	0.036656	0.028658	0.012314	0.030123
coasm_bin.473	0.005190	0.007808	0.005891	0.004010	0.006361	0.006084	0.004857	0.004375	0.001997	0.005326	0.011238	0.032494	0.032312	0.032414	0.035183	0.026686	0.031371	0.035598	0.029055	0.039673	0.028531	0.036188	0.031118	0.023996	0.032712	0.032430	0.031669	0.025511	0.028209	0.058850	0.225811	0.182755	0.269784	0.307522	0.161890	0.284233	0.223380	0.142981	0.101971	0.374169	0.301085	0.302877	0.323909	0.309675	0.479781	0.345500	0.464732	0.237718	0.237582	0.274383	0.336574	0.266272	0.177175	0.290535	0.182512	0.410065	0.258546	0.199524	0.222648	0.252343	0.144075	0.217602	0.118037	0.095898	0.167989	0.116904	0.097893	0.067202	0.025416	0.041266	0.024420	0.051318	0.028658	0.016418	0.045184
coasm_bin.479	0.000886	0.000468	0.000000	0.000217	0.000135	0.000124	0.000450	0.000564	0.000300	0.000000	0.000000	0.004999	0.001393	0.005216	0.002778	0.004362	0.003996	0.003185	0.005158	0.005315	0.004146	0.003179	0.003864	0.003169	0.002873	0.005205	0.002912	0.006702	0.005304	0.000000	0.027371	0.011076	0.000000	0.000000	0.005996	0.000000	0.006205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005525	0.000000	0.000000	0.000000	0.000000	0.000000	0.005531	0.000000	0.000000	0.000000	0.006185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
coasm_bin.481	0.206100	0.166466	0.122071	0.140027	0.101510	0.106781	0.143558	0.108237	0.125516	0.129607	0.207912	1.368851	1.266863	1.369411	1.269828	1.309662	1.298790	1.340543	1.389142	1.404122	1.319274	1.277594	1.331557	1.378202	1.328827	1.346433	1.409986	1.370260	1.334982	3.321781	2.648146	3.090214	3.507194	3.604158	3.261782	2.669565	2.630926	2.325003	2.175391	1.933204	2.101914	2.561837	2.794400	2.687178	2.884396	2.607969	3.253124	3.605388	3.143820	3.161636	3.908003	4.349112	4.209433	6.305112	5.005254	5.995651	6.727952	6.307524	6.178490	5.287191	4.334254	3.469536	3.580462	3.276505	2.664659	3.149089	2.877208	2.728403	2.164612	2.576195	3.125763	4.046772	4.859576	5.114313	4.269900
coasm_bin.482	0.008609	0.007964	0.002603	0.003685	0.005279	0.003725	0.002788	0.003387	0.003295	0.004735	0.000000	0.009544	0.013092	0.012295	0.015045	0.012060	0.012788	0.014052	0.009800	0.013857	0.011949	0.013937	0.009966	0.010413	0.009062	0.008007	0.012194	0.014269	0.014225	0.000000	0.034214	0.016614	0.033723	0.055354	0.035976	0.111464	0.254406	0.142981	0.288919	0.450388	0.522638	0.492176	0.323909	0.149843	0.068540	0.050153	0.149747	0.084899	0.093928	0.436518	1.452256	1.745562	2.010020	2.094908	0.602843	0.285803	0.183855	0.051490	0.055662	0.030041	0.054028	0.048356	0.067450	0.047949	0.034756	0.127863	0.106406	0.104163	0.033888	0.014738	0.014652	0.000000	0.004094	0.008209	0.000000
coasm_bin.484	0.003671	0.002030	0.001918	0.001842	0.003384	0.001738	0.002968	0.002822	0.004593	0.001627	0.000000	0.002954	0.003343	0.003726	0.002778	0.002053	0.003197	0.003560	0.002923	0.005315	0.002926	0.002445	0.000814	0.004301	0.004200	0.004404	0.004732	0.001081	0.002652	0.000000	0.027371	0.005538	0.005621	0.012301	0.000000	0.011146	0.000000	0.012433	0.000000	0.020787	0.005681	0.037860	0.010980	0.044953	0.039982	0.050153	0.051637	0.022640	0.060777	0.081068	0.037397	0.100592	0.189394	0.412865	0.348432	0.360360	0.224074	0.276759	0.402004	0.378515	0.210109	0.356625	0.376595	0.415557	0.382321	0.416469	0.412854	0.403212	0.377007	0.244650	0.307692	0.300575	0.364366	0.352994	0.414188
coasm_bin.485	0.021268	0.024361	0.042334	0.041293	0.047101	0.043954	0.046773	0.038102	0.040640	0.045274	0.112385	0.065216	0.074095	0.063525	0.068977	0.064662	0.045757	0.065950	0.061892	0.055998	0.056575	0.058928	0.056541	0.063160	0.048405	0.058253	0.061517	0.056644	0.052801	0.052312	0.061585	0.060918	0.022482	0.030752	0.035976	0.022293	0.031025	0.031083	0.028325	0.090078	0.045447	0.025240	0.038430	0.054942	0.039982	0.033435	0.030982	0.033960	0.033151	0.037416	0.043630	0.035503	0.018328	0.010194	0.022123	0.012426	0.017236	0.019309	0.049477	0.042057	0.036019	0.024178	0.039346	0.015983	0.000000	0.025573	0.021281	0.013440	0.000000	0.008843	0.000000	0.003666	0.012282	0.016418	0.007531
coasm_bin.489	0.001646	0.004060	0.003014	0.003251	0.006632	0.005587	0.005577	0.008749	0.003095	0.007102	0.005619	0.025450	0.025627	0.026080	0.035646	0.030022	0.025976	0.024356	0.031290	0.023348	0.035116	0.025430	0.023389	0.026939	0.017903	0.024022	0.022023	0.029619	0.022422	0.013078	0.417408	0.182755	0.292266	0.282920	0.209857	0.111464	0.068255	0.093249	0.124632	1.302661	2.062148	0.952802	0.527038	0.339643	0.239890	0.144887	0.222039	0.226398	0.226532	0.430282	0.373972	0.136095	0.048876	0.025485	0.016592	0.024852	0.005745	0.012872	0.006185	0.030041	0.042022	0.030222	0.022483	0.047949	0.069513	0.109597	0.034050	0.067202	0.139789	0.079585	0.102564	0.293244	0.343896	0.205229	0.112960
coasm_bin.492	0.065577	0.048722	0.034114	0.045086	0.034107	0.042588	0.061705	0.046004	0.038843	0.049121	0.028096	0.059081	0.060446	0.049553	0.060181	0.057477	0.067537	0.062577	0.068597	0.066058	0.056819	0.060640	0.062032	0.070178	0.065425	0.057453	0.063883	0.061184	0.063169	0.091545	0.082113	0.033228	0.039344	0.067655	0.017988	0.044586	0.031025	0.006217	0.033990	0.041574	0.028404	0.031550	0.010980	0.029969	0.045693	0.000000	0.015491	0.000000	0.011050	0.006236	0.000000	0.005917	0.000000	0.000000	0.000000	0.000000	0.011491	0.006436	0.006185	0.000000	0.018009	0.012089	0.011242	0.000000	0.005793	0.010960	0.008512	0.006720	0.000000	0.005895	0.004884	0.073311	0.098256	0.000000	0.007531
coasm_bin.496	0.380552	0.309040	0.383750	0.378571	0.396567	0.350266	0.390557	0.352792	0.370755	0.401694	0.691167	0.298357	0.304459	0.309985	0.293732	0.321514	0.319702	0.343988	0.306712	0.307134	0.314577	0.325206	0.320330	0.305839	0.308557	0.314488	0.330338	0.328836	0.315603	0.379258	0.198440	0.232597	0.331610	0.221416	0.275812	0.200635	0.285431	0.267313	0.277589	0.159368	0.164745	0.220848	0.329399	0.279706	0.405529	0.445807	0.485387	0.452796	0.486215	0.380394	0.498629	0.502959	0.372678	0.321117	0.381616	0.410065	0.551566	0.463410	0.463851	0.594809	0.540281	0.592360	0.522736	0.415557	0.324393	0.255726	0.170249	0.181446	0.105901	0.103166	0.102564	0.054983	0.073692	0.073883	0.079072
coasm_bin.497	0.127104	0.102753	0.121523	0.087463	0.087299	0.075367	0.110907	0.084811	0.074890	0.105491	0.219150	0.082031	0.089973	0.080291	0.089809	0.089295	0.106701	0.097988	0.087853	0.086939	0.080961	0.082891	0.097624	0.084440	0.104989	0.089682	0.101740	0.092749	0.097887	0.359642	0.342138	0.105222	0.129272	0.098407	0.143902	0.128184	0.173740	0.099465	0.090641	0.131652	0.113617	0.069409	0.120780	0.084911	0.085675	0.066871	0.113601	0.079239	0.055252	0.081068	0.031164	0.017751	0.116080	0.101942	0.193573	0.242311	0.137891	0.115852	0.142248	0.216294	0.192100	0.217602	0.179866	0.138519	0.092684	0.116904	0.063843	0.063842	0.038124	0.011790	0.039072	0.029324	0.028658	0.008209	0.007531
coasm_bin.499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006436	0.006185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002948	0.000000	0.000000	0.000000	0.000000	0.011296
coasm_bin.502	0.007596	0.010307	0.047678	0.056466	0.129663	0.083314	0.087520	0.081142	0.086373	0.083890	0.039335	0.029086	0.028134	0.025149	0.024767	0.024890	0.032170	0.035598	0.027852	0.036066	0.032677	0.034966	0.032948	0.028298	0.024313	0.031229	0.035673	0.030051	0.038576	0.039234	0.006843	0.060918	0.022482	0.043053	0.041971	0.027866	0.031025	0.006217	0.005665	0.013858	0.011362	0.012620	0.060390	0.019979	0.017135	0.022290	0.025818	0.022640	0.022101	0.018708	0.037397	0.023669	0.000000	0.015291	0.011061	0.012426	0.011491	0.006436	0.006185	0.006008	0.012006	0.012089	0.011242	0.015983	0.017378	0.010960	0.008512	0.000000	0.008472	0.002948	0.009768	0.014662	0.020470	0.000000	0.007531
coasm_bin.51	0.573106	0.434123	0.430468	0.430051	0.307779	0.318232	0.315540	0.350816	0.266908	0.319875	0.202293	0.243367	0.237606	0.242176	0.248827	0.240943	0.227588	0.227452	0.227111	0.242214	0.241664	0.216396	0.223926	0.230908	0.225892	0.223805	0.238243	0.225926	0.227842	0.045773	0.061585	0.088608	0.073067	0.055354	0.029980	0.083598	0.024820	0.012433	0.045321	0.242517	0.306766	0.220848	0.137250	0.089906	0.062828	0.078016	0.082619	0.039620	0.060777	0.056124	0.049863	0.035503	0.061095	0.020388	0.027653	0.049705	0.022982	0.019309	0.030923	0.036049	0.024012	0.024178	0.005621	0.021311	0.023171	0.010960	0.025537	0.010080	0.008472	0.002948	0.004884	0.003666	0.012282	0.004105	0.022592
coasm_bin.512	0.006330	0.014367	0.007809	0.008996	0.003925	0.007822	0.006926	0.004516	0.007090	0.004882	0.011238	0.119070	0.122285	0.130961	0.157398	0.146003	0.148062	0.135272	0.168313	0.168183	0.143876	0.132038	0.142979	0.152580	0.135933	0.131721	0.141235	0.143771	0.117417	0.085006	0.068428	0.099684	0.106790	0.086106	0.089939	0.044586	0.099280	0.080816	0.090641	0.103936	0.085213	0.075719	0.049410	0.089906	0.057117	0.078016	0.098110	0.118859	0.082878	0.068596	0.043630	0.041420	0.030547	0.025485	0.060837	0.049705	0.028727	0.045054	0.080401	0.024033	0.036019	0.000000	0.044967	0.015983	0.005793	0.025573	0.021281	0.016801	0.004236	0.005895	0.019536	0.047652	0.049128	0.057464	0.056480
coasm_bin.514	0.042537	0.026391	0.046034	0.047687	0.037626	0.031165	0.049112	0.038102	0.046032	0.039947	0.050573	0.026359	0.025348	0.026453	0.024304	0.025660	0.021780	0.029040	0.023210	0.024487	0.025361	0.023473	0.030508	0.025355	0.027629	0.025623	0.024935	0.028322	0.028691	0.019617	0.020528	0.055380	0.016862	0.030752	0.017988	0.016720	0.018615	0.000000	0.011330	0.000000	0.022723	0.012620	0.032940	0.024974	0.022847	0.005573	0.005164	0.005660	0.005525	0.006236	0.024931	0.035503	0.042766	0.050971	0.055307	0.043492	0.074691	0.032181	0.049477	0.030041	0.066034	0.072534	0.078691	0.090570	0.098477	0.087678	0.089381	0.057122	0.046596	0.079585	0.078144	0.065980	0.102350	0.069778	0.097899
coasm_bin.518	0.004811	0.003123	0.001507	0.002493	0.002572	0.004222	0.003868	0.005221	0.003794	0.002071	0.000000	0.057035	0.064346	0.067809	0.059718	0.059787	0.069136	0.063139	0.069457	0.060743	0.059501	0.068953	0.064269	0.064518	0.069624	0.071866	0.063701	0.063994	0.070161	0.071928	0.047899	0.038766	0.044964	0.061504	0.077947	0.055732	0.062050	0.043516	0.045321	0.062361	0.068170	0.044170	0.126270	0.084911	0.045693	0.039008	0.051637	0.028300	0.022101	0.006236	0.012466	0.000000	0.018328	0.000000	0.000000	0.006213	0.000000	0.000000	0.006185	0.000000	0.006003	0.000000	0.005621	0.000000	0.005793	0.010960	0.008512	0.010080	0.038124	0.014738	0.068376	0.069646	0.069598	0.041046	0.041419
coasm_bin.519	0.089884	0.069022	0.041649	0.061018	0.018678	0.031538	0.031572	0.033304	0.032952	0.030183	0.067431	0.118388	0.147634	0.121647	0.132168	0.124192	0.131278	0.139019	0.143040	0.133636	0.120466	0.128615	0.137691	0.118623	0.120682	0.130920	0.130679	0.130367	0.127302	0.300791	0.328452	0.227059	0.213579	0.344425	0.203861	0.183916	0.155125	0.186498	0.186948	0.117794	0.204511	0.195608	0.307439	0.274712	0.336989	0.445807	0.454405	0.503736	0.442013	0.461462	0.380204	0.426036	0.788123	1.167236	1.061888	1.323392	1.465096	1.428847	1.527615	1.297765	1.140593	0.803917	0.725086	0.740543	0.660372	0.566251	0.493722	0.443533	0.393951	0.459824	0.405372	0.425204	0.380742	0.459713	0.406657
coasm_bin.521	0.002026	0.002967	0.000685	0.000759	0.001895	0.001987	0.002788	0.001552	0.002396	0.001923	0.000000	0.030449	0.022006	0.032228	0.029396	0.028739	0.034368	0.035223	0.036104	0.028094	0.035847	0.030075	0.037423	0.031240	0.025860	0.029827	0.028575	0.033943	0.030620	0.026156	0.034214	0.022152	0.016862	0.012301	0.053963	0.016720	0.049640	0.124332	0.118967	0.055432	0.096574	0.056790	0.120780	0.069927	0.068540	0.022290	0.051637	0.050940	0.077352	0.081068	0.099726	0.035503	0.030547	0.040777	0.055307	0.093197	0.172364	0.154470	0.074216	0.030041	0.018009	0.042311	0.005621	0.026638	0.034756	0.007306	0.012769	0.006720	0.025416	0.000000	0.019536	0.021993	0.053222	0.045150	0.048949
coasm_bin.53	0.001139	0.001093	0.000548	0.001084	0.001083	0.002359	0.003418	0.004375	0.002996	0.002219	0.000000	0.003863	0.003621	0.007079	0.004166	0.005902	0.007793	0.007120	0.005330	0.007403	0.004146	0.004890	0.006508	0.005207	0.006631	0.004604	0.005278	0.005621	0.004340	0.006539	0.020528	0.000000	0.005621	0.036903	0.077947	0.239648	0.335071	0.242447	0.379560	0.325665	0.346532	0.498486	0.768597	0.834124	0.942426	0.991920	0.407931	0.271678	0.221007	0.542529	0.853902	1.017751	1.710655	1.875733	1.791936	1.174278	1.229532	0.926820	0.989548	1.123528	0.576300	0.398936	0.219212	0.159830	0.098477	0.226501	0.208555	0.228487	0.203330	0.262336	0.488400	0.586489	0.966184	0.853754	0.809549
