parameter,ASV,rho_interp,p_interp,n_interp,rho_meas,p_meas,n_meas,q_interp,q_meas,confirmed,rho_partial,p_partial,n_partial,q_partial,time_robust
Ax_time [minutes],midas_g_3970.2,-0.3684139332664197,0.0011452695438719,75,-0.3684139332664197,0.0011452695438719,75,0.0096170582811414,0.0170329656297241,True,-0.05031135162650818,0.6681687894485778,75,0.7538903294465626,False
MLSS [avg],Lysobacter.2,0.4199063350665347,0.0011471178277691,57,0.4300226816262082,0.0011730234000736,54,0.0096275503613233,0.017388020778218,True,0.30677869038795097,0.02028195065565573,57,0.05699777859007388,False
Ax_time [minutes],midas_g_7235.2,-0.368179897460834,0.0011542647495711,75,-0.368179897460834,0.0011542647495711,75,0.0096788970810374,0.0171504822998811,True,-0.08558574413215467,0.4653373865485441,75,0.5950968406506542,False
denitrification rate [mg NO2–N  h−1],Phaeodactylibacter.3,0.5070869778844573,0.0011575637396652,38,0.6372844615019515,0.0001522792404094,30,0.0096979148752849,0.0031906417198955,True,0.12446459756679491,0.4565597983368257,38,0.5893989532919702,False
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],Ca_Competibacter.51,0.611587570175232,0.0011604777007204,25,0.7494505494505495,0.0020301455491006,14,0.00971750915409,0.027379621276164,True,-0.14318220382633112,0.49473939566601954,25,0.6207876493388907,False
peakN2O [mg/L],Thauera.57,-0.4092569443936326,0.0011667872937204,60,-0.4002518662194199,0.0024630556583101,55,0.0097556382058293,0.0322303728738244,True,-0.33960027880193955,0.007940396619857036,60,0.027637069507276256,True
Ax_time [minutes],midas_g_30400.3,-0.3673759983739226,0.0011856518430571,75,-0.3673759983739226,0.0011856518430571,75,0.0098761525227542,0.0175337839270766,True,-0.0588108236634853,0.6162329195748405,75,0.7191817841009691,False
N_Ax-2 [mg/L],Iamia.6,0.4497417308114596,0.0011867236647621,49,0.5727084566772616,0.001447330138283,28,0.0098784243112113,0.0204675189889023,True,0.4070339920959515,0.0037017882480014914,49,0.015417595874340249,True
Ax_react_time [minutes],Comamonadaceae.66,0.4087086046531334,0.0011865114550559,60,0.4112186561590606,0.0012144164917324,59,0.0098784243112113,0.0179169274128314,True,0.06996811917780679,0.5952652346557723,60,0.7017788822692228,False
N_Ax-1 [mg/L],Ca_Bealeia.3,-0.4408321616312731,0.0012050327844036,51,-0.4667214077295126,0.0035918637597413,37,0.0099822453793898,0.0439400930920616,True,-0.020436505370362033,0.8868095087360099,51,0.924158562053376,False
N_Ax-1 [mg/L],Sphingopyxis.14,-0.4408485900230912,0.0012044639552228,51,-0.531448189163004,0.0007125765841414,37,0.0099822453793898,0.0114913507137173,True,-0.04590451959257506,0.7490703839026981,51,0.818819920800344,False
denitrification rate [mg NO2–N  h−1],Devosia.1,-0.5055419961182533,0.0012053432338959,38,-0.5476371551896267,0.001733966815838,30,0.0099826192329596,0.0238961349497254,True,0.10935361440562018,0.5134037503437054,38,0.6341863207574978,False
N_Ax-1 [mg/L],Piscinibacter.1,-0.4406916292252215,0.0012099085175328,51,-0.481511673120369,0.0025503985254513,37,0.0100176469024027,0.0331520100080014,True,-0.12251631715689128,0.39173021975327893,51,0.5307486471210175,False
MLSS [avg],midas_g_2400.5,0.418123774984051,0.001210105120835,57,0.4185869219871813,0.0016326259805267,54,0.0100176469024027,0.0226990011104616,True,0.22990304336417097,0.08535908372754783,57,0.1707446972031305,False
N_Ax-1 [mg/L],Anaerolinea.13,0.4404968644858306,0.0012166950104822,51,0.5733287813888185,0.0002079389625973,37,0.0100589210655669,0.0041702132358234,True,0.396332592580022,0.003987572953000501,51,0.01629775667512653,True
MLSS [avg],Mesorhizobium.4,0.4171244429650032,0.0012467596181839,57,0.4387562489181739,0.0009041647952285,54,0.010248925198639,0.0140954438206451,True,0.3715788382749889,0.004428995117713812,57,0.017756263434587395,True
Ax_react_time [minutes],Arenimonas.1,0.4070218209860738,0.0012490808136549,60,0.3993112280060604,0.0017303889235466,59,0.0102612807016957,0.0238573094399836,True,0.16141284869988567,0.21791341084209412,60,0.34698253806236906,False
MLSS [avg],midas_g_5535.2,0.4166102706656794,0.0012660046058248,57,0.4227467402660931,0.0014495541962081,54,0.0103731322504706,0.020489732725671,True,0.27354896913916993,0.039499323884015926,57,0.09680643333986427,False
N_Ax-1 [mg/L],Rhodobacteraceae.14,-0.4390152695741003,0.001269445618223,51,-0.5243702530171674,0.0008640250165789,37,0.0103922584936071,0.0135776596543165,True,-0.08510333438262349,0.5526652046076146,51,0.6681670418192919,False
N_Ax-1 [mg/L],Pseudoxanthomonas.21,-0.439000099875453,0.0012699961343151,51,-0.5580746569212366,0.0003318851360694,37,0.0103922584936071,0.0061633565292802,True,-0.04584081708696293,0.7494072676157464,51,0.818819920800344,False
N_Ax-1 [mg/L],midas_g_10639.1,-0.4389769000494112,0.0012708384807575,51,-0.4892254840302598,0.0021203745999197,37,0.0103946299648922,0.0284220810688394,True,-0.11973034981363422,0.40266871132484605,51,0.5410667776327983,False
MLSS [avg],Pseudoxanthomonas.23,-0.4163468315978261,0.0012759678167816,57,-0.4238194984376948,0.0014054259354216,54,0.0104250112736394,0.0201074782446273,True,-0.22109506044062682,0.09837681779291138,57,0.18926008891800333,False
N_Ax-1 [mg/L],Dokdonella.4,-0.4387967296282469,0.001277397188921,51,-0.5421984512212503,0.0005274258024456,37,0.0104314446730133,0.009015388403002,True,0.024779708379569866,0.8629644133044321,51,0.907656110095959,False
Ax_time [minutes],midas_g_201.3,-0.3651215645910626,0.0012778346444629,75,-0.3651215645910626,0.0012778346444629,75,0.0104314446730133,0.0186942917249184,True,-0.4870647195290097,9.365675403033297e-06,75,0.0001808860837644666,True
N_Ax-1 [mg/L],Propionivibrio.2,-0.438718029465259,0.001280271581265,51,-0.5916797748304271,0.0001148268310594,37,0.0104445399490674,0.002492497150873,True,-0.20314991023307172,0.1527825158477655,51,0.26541583440925753,False
N_Ax-2 [mg/L],Runella.6,0.4465614533728201,0.0012982830470548,49,0.6205052876369137,0.000427110244902,28,0.0105548917017173,0.0075859229567375,True,0.2640315645963122,0.06677436442266656,49,0.14423848455334773,False
peakN2O [mg/L],Hydrogenophaga.5,0.4057394145646866,0.0012986182657656,60,0.3895702784240195,0.0032833981928046,55,0.010555306167516,0.0410307042691281,True,0.5100384603697621,3.143866693989058e-05,60,0.000499469144125681,True
peakN2O [mg/L],SM1A02.25,-0.4051035156772229,0.0013238308650305,60,-0.4352306446978828,0.0008974682405272,55,0.0107277915780261,0.0140119406831144,True,-0.3356671465675111,0.008743585866053179,60,0.029852450877165967,True
denitrification rate [mg NO2–N  h−1],midas_g_1341.2,-0.5016037375177601,0.0013351107597277,38,-0.5449302775570999,0.0018469756184059,30,0.0108024617705311,0.0252758452211698,True,0.12333433437455966,0.46069064352092315,38,0.5920160259205601,False
Ax_react_time [minutes],Rhodocyclaceae.8,0.4047052527277928,0.0013398445934745,60,0.4011983090283086,0.0016373674874586,59,0.0108272450235133,0.0227346917271477,True,0.20008546388538867,0.12532552335184802,60,0.22796978855322308,False
MLSS [avg],SM1A02.17,0.4144780378388427,0.00134868904402,57,0.4146495976430228,0.0018246479339641,54,0.0108846901075195,0.0250248828582074,True,0.30121754103573,0.022790742133709525,57,0.06274390491726785,False
Ax_react_time [minutes],Ca_Competibacter.51,-0.4043625370895493,0.0013537638819753,60,-0.4110896156139935,0.001219170297414,59,0.0109108096219802,0.0179617170261574,True,-0.01827261346180804,0.8897874573474045,60,0.9259806080160523,False
N_Ax-1 [mg/L],midas_g_35427.1,-0.4366970389833987,0.001356094302865,51,-0.5051730086362081,0.0014276499937125,37,0.0109210291406883,0.0203636515246876,True,-0.09965089155035228,0.48659052751728304,51,0.6140828566361611,False
MLSS [avg],Rurimicrobium.3,0.4139272644722616,0.0013708194068658,57,0.4375533406223779,0.0009375582304634,54,0.0110136835753418,0.0145078694902402,True,0.2601171284100634,0.05068763548043003,57,0.11665261903790555,False
N_Ax-2 [mg/L],midas_g_53862.3,0.4445969156724362,0.001371786730302,49,0.5744154863543919,0.0013899992435494,28,0.011018057751987,0.0199353983873678,True,0.31746591448579115,0.026233305252718334,49,0.07060056195062174,False
MLSS [avg],Phreatobacter.5,0.4135237226568624,0.0013872400220115,57,0.4134723520183864,0.0018858475272031,54,0.0111147584812999,0.0256845390960722,True,0.22480601526802074,0.092715969165867,57,0.1822858874817944,False
MLSS [avg],midas_g_694.5,0.4133314037864999,0.0013951275835416,57,0.4250767664719724,0.0013552406812891,54,0.0111542021527314,0.0196434746808301,True,0.22170083983497768,0.09743484169736032,57,0.18799866615455418,False
peakN2O [mg/L],midas_g_201.3,-0.4033017424790218,0.0013976746667916,60,-0.4045763734990599,0.0021865564228628,55,0.011167146453071,0.029122517519965,True,-0.4030231987811925,0.0014094147393345089,60,0.0077341143077687535,True
Ax_time [minutes],Ca_Villigracilis.3,-0.3622094126371449,0.0014064849604256,75,-0.3622094126371449,0.0014064849604256,75,0.0112211612883835,0.0201074782446273,True,-0.07186761746722212,0.5400540388463392,75,0.6579508079946124,False
N_Ax-2 [mg/L],midas_g_24113.1,0.443133176576015,0.0014289433313431,49,0.532129580456718,0.0035606088640783,28,0.0113714028853188,0.043711177154866,True,0.28575737712480537,0.04654899173241644,49,0.10955975353985709,False
peakN2O [mg/L],Flavobacterium.32,-0.4025484462000864,0.0014296287951979,60,-0.3979990414564587,0.0026190593863928,55,0.0113716316940092,0.0338481321440459,True,-0.3305582643832532,0.009891791096161924,60,0.03308459840312222,True
Ax_time [minutes],Ca_Competibacter.192,-0.3616248226226402,0.001433677908713,75,-0.3616248226226402,0.001433677908713,75,0.0113874380725867,0.0204310501066302,True,-0.033069203718744625,0.7782083797457054,75,0.8423464330214503,False
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],Edaphobaculum.8,0.6025665164477205,0.0014342875488634,25,0.7658488886561522,0.001405996557096,14,0.0113874380725867,0.0201074782446273,True,0.10994605540025736,0.6008512401994309,25,0.7066854473931159,False
Ax_time [minutes],Intrasporangiaceae.4,-0.3611901306533526,0.0014542047947624,75,-0.3611901306533526,0.0014542047947624,75,0.0115157609436733,0.0205369597444925,True,-0.022182128079107983,0.8501715641373977,75,0.8982805164096275,False
Ax_react_time [minutes],Phaeodactylibacter.3,-0.4018656053952903,0.0014591592025532,60,-0.4143920477178444,0.001102630487122,59,0.0115362187426066,0.0165558199421113,True,-0.1804195060236956,0.16774826535571888,60,0.2861160889617023,False
MLSS [avg],Prosthecobacter.3,0.411704389951999,0.0014634818352347,57,0.4524608095894589,0.0005924873819854,54,0.0115558245646812,0.0098973455805142,True,0.24280747222697532,0.06877675960573355,57,0.1464759096468055,False
N_Ax-1 [mg/L],midas_g_4351.1,-0.4338650011334968,0.0014690949145777,51,-0.5242401201835609,0.0008670579655807,37,0.0115904164732621,0.013618497820934,True,-0.011549098686085061,0.9358913000532486,51,0.9587653983904834,False
peakN2O [mg/L],Leptolinea.14,0.4016061048371002,0.0014705244179941,60,0.4577649644123092,0.0004413869162108,55,0.0115992623117464,0.0077953502330352,True,0.3866915644840798,0.0022734463402584336,60,0.010821397723096982,True
N_Ax-1 [mg/L],Bryobacter.14,-0.4337503187703856,0.0014738428963824,51,-0.4624270242204999,0.0039563280428227,37,0.0116156973138647,0.047386025744873,True,-0.002884620271576953,0.9839718716702278,51,0.9901666609448526,False
peakN2O [mg/L],Azonexus.1,-0.4014267915873362,0.0014784240460889,60,-0.3840554064731217,0.003794955839495,55,0.0116469231017789,0.0457465737362038,True,-0.37379067877464667,0.0032619491318005645,60,0.01403065456254828,True
Ax_time [minutes],Flavobacterium.21,-0.3606587367019376,0.0014796581895132,75,-0.3606587367019376,0.0014796581895132,75,0.0116493281817192,0.0208401251783891,True,-0.06497122331479954,0.5797140588628742,75,0.6904695864328065,False
MLSS [avg],midas_g_50918.2,0.4113059451266773,0.0014806721252935,57,0.4464633274456294,0.0007144228476749,54,0.0116548721159348,0.0115152040288657,True,0.24516556852702093,0.06604545726791626,57,0.14282058267595504,False
Ax_time [minutes],Ca_Competibacter.185,-0.3603206056465426,0.0014960629801552,75,-0.3603206056465426,0.0014960629801552,75,0.0117409191923423,0.021033398223016,True,-0.12347795632251907,0.2912263789248487,75,0.43007193889201795,False
peakN2O [mg/L],Pseudoxanthomonas.2,0.400516832113596,0.001519102081148,60,0.40153688028923,0.002377818925889,55,0.0118729247362593,0.0313636116187697,True,0.33245252847924267,0.009451652659272544,60,0.031883143388299506,True
N_Ax-1 [mg/L],Taibaiella.5,-0.4325847699936713,0.0015228806548147,51,-0.4911790901763826,0.0020221213061184,37,0.0118930541330898,0.0273034252637585,True,0.04590625433995283,0.7490612105301436,51,0.818819920800344,False
N_Ax-1 [mg/L],midas_g_2019.1,-0.432390566841252,0.0015311912990393,51,-0.5376438020450247,0.000599867816536,37,0.0119432726086422,0.0099922750576039,True,-0.003941743999820627,0.9780992984479413,51,0.9881310861243304,False
N_Ax-1 [mg/L],midas_g_82505.1,-0.4321482579346068,0.0015416172857349,51,-0.4998571052354544,0.0016323147495067,37,0.0119918472602205,0.0226990011104616,True,-0.06429224139585403,0.6539943730093964,51,0.7447341479292701,False
N_Ax-2 [mg/L],midas_g_5763.1,0.440247934701136,0.001547861657438,49,0.5276372125713791,0.0039074947978822,28,0.012017353543839,0.0469588052989944,True,0.2498983154190674,0.08332279105434737,49,0.16818227292732,False
N_Ax-1 [mg/L],Luteimonas.1,-0.4319308551071235,0.0015510254753489,51,-0.5298181480759733,0.0007451920508447,37,0.0120304166619517,0.0119558536403053,True,-0.13450672137906247,0.34668324602086803,51,0.48818155443967837,False
N_Ax-2 [mg/L],Geothrix.2,0.440172528890259,0.0015510844179967,49,0.5727084566772616,0.001447330138283,28,0.0120304166619517,0.0204675189889023,True,0.31367034219588646,0.028183085078696872,49,0.07492669042514553,False
Ax_time [minutes],midas_g_13287.1,0.3589718955953664,0.0015631419850108,75,0.3589718955953664,0.0015631419850108,75,0.0120940195735213,0.0218979506484373,True,0.2602266844410679,0.024147385028472617,75,0.06552389601389953,False
denitrification rate [mg NO2–N  h−1],Niveibacterium.1,-0.4945200401121594,0.0015998307754093,38,-0.5949668347150975,0.0005247528933147,30,0.0123120541879271,0.0089749815407139,True,0.0961826108889701,0.5656716322987383,38,0.6774304654276684,False
Ax_time [minutes],Thauera.60,-0.3582010726721512,0.0016026857923011,75,-0.3582010726721512,0.0016026857923011,75,0.0123264621699367,0.0223819423692421,True,-0.13645253951966005,0.2430750522073871,75,0.3764605761387992,False
Ax_time [minutes],Ca_Competibacter.131,-0.3579347734122051,0.0016165552777319,75,-0.3579347734122051,0.0016165552777319,75,0.012405240123325,0.0225520975836244,True,-0.04267151438787376,0.7162277357547632,75,0.7931245865300075,False
N_Ax-1 [mg/L],midas_g_82802.1,-0.4303568643691901,0.0016206822845186,51,-0.534780879705683,0.0006498106596316,37,0.0124215536615446,0.0106711838481708,True,-0.004566510732438661,0.9746290918808095,51,0.9856361966145764,False
Ax_time [minutes],Edaphobaculum.5,0.357578229346819,0.0016352942695357,75,0.357578229346819,0.0016352942695357,75,0.012498059494471,0.0227159610532582,True,-0.32475003440253747,0.004473843701065083,75,0.017804994123430732,False
N_Ax-1 [mg/L],Bacteria.97,-0.4300025951454082,0.0016367397556548,51,-0.4899017568636503,0.0020858992519102,37,0.0125014886939738,0.0280198355183794,True,-0.062050682986052125,0.6653329731225062,51,0.7524144414760833,False
Ax_react_time [minutes],Runella.2,0.3973564452396609,0.0016682941833283,60,0.4200501676516565,0.0009260566466183,59,0.0126986786663418,0.014344045816213,True,0.3208292902604534,0.01244355162222273,60,0.03915941964181913,True
peakN2O [mg/L],midas_g_6092.1,0.3970437349312516,0.001683747275896,60,0.4134099862508201,0.0017060298300338,55,0.0127878464383505,0.0235928353219666,True,0.5301197458854664,1.3235211072230276e-05,60,0.00024367631600274433,True
denitrification rate [mg NO2–N  h−1],midas_g_36817.3,-0.4924711349213655,0.0016845557401104,38,-0.5119697170140223,0.0038267485047228,30,0.0127914045856017,0.0460943907830789,True,-0.08887097574435723,0.5957038014427493,38,0.7018758904558708,False
N_Ax-1 [mg/L],Lautropia.1,-0.4288592298454131,0.00168953539816,51,-0.5677851409036945,0.0002471018793373,37,0.0128184620093638,0.0048410977809474,True,-0.08923425285970751,0.5334778663642729,51,0.6519549607553459,False
denitrification rate [mg NO2–N  h−1],midas_g_40724.3,-0.492343876686886,0.0016899459571755,38,-0.5431382299791864,0.0019252591211214,30,0.0128184620093638,0.02613053984989,True,0.07307241608385853,0.6628475991048512,38,0.7513289817241409,False
Ax_time [minutes],Rhodocyclaceae.16,-0.3562389278134557,0.0017074455200173,75,-0.3562389278134557,0.0017074455200173,75,0.0129130930031463,0.0235928353219666,True,-0.08266295390365486,0.48076896950920833,75,0.6086856490572882,False
N_Ax-1 [mg/L],Dechlorobacter.4,-0.428212765447116,0.0017200531565241,51,-0.4693223403612534,0.00338562262468,37,0.0129901645953875,0.0419736914014687,True,-0.17200687508797352,0.22745445052280883,51,0.3593236478585378,False
Ax_time [minutes],Ca_Competibacter.169,-0.3559687292443819,0.0017223446224445,75,-0.3559687292443819,0.0017223446224445,75,0.0130022504854485,0.0237777559100331,True,-0.18154776119645966,0.11903732488191945,75,0.2193671936551743,False
N_Ax-1 [mg/L],Rurimicrobium.4,-0.4280177488977088,0.0017293552536852,51,-0.5865775686210656,0.0001359262097755,37,0.0130394772384582,0.0028885240486587,True,-0.1860330195917376,0.1911960454853949,51,0.31519348084203175,False
Ax_react_time [minutes],Phreatobacter.5,-0.3959218861135435,0.0017402457779761,60,-0.4010872935890459,0.0016427132830155,59,0.0130995102297144,0.0227988251482588,True,-0.056198004921490845,0.6697522464996416,60,0.754301727314362,False
MLSS [avg],Arenimonas.4,-0.4051397994858772,0.0017707717545619,57,-0.4247827680409274,0.0013668300160909,54,0.0132878514689657,0.0197840287423668,True,-0.1978185908314825,0.14020453691622087,57,0.24967989695445622,False
Ax_time [minutes],midas_g_6692.2,-0.3548875576758736,0.0017831402760681,75,-0.3548875576758736,0.0017831402760681,75,0.0133699985825156,0.0245091927691293,True,-0.1938108294591836,0.09569385092668829,75,0.18591408907847726,False
Ax_react_time [minutes],midas_g_58094.2,-0.3946297373030339,0.0018074196107955,60,-0.3964149797788632,0.0018823716553383,59,0.0135286488325478,0.0256483359432412,True,-0.2249670551554624,0.08395973699540729,60,0.1687762060009718,False
Ax_react_time [minutes],midas_g_29983.3,-0.3944775215921179,0.0018154835479127,60,-0.3950759273862708,0.0019565894682159,59,0.0135790158774967,0.0264755760397163,True,-0.2373478383125386,0.0678497781267644,60,0.1454712710891224,False
denitrification rate [mg NO2–N  h−1],SM1A02.2,-0.4893435522465776,0.0018215065040045,38,-0.5614198935210026,0.0012468148661592,30,0.0136026344219715,0.0182745771457712,True,-0.13316264548556167,0.42544677694643973,38,0.5591261845126659,False
N_Ax-2 [mg/L],Brevundimonas.11,0.4342682355205759,0.0018227642340528,49,0.5445466543985925,0.0027354595305764,28,0.0136057047967132,0.0349920161647882,True,0.21271535517101295,0.14226149071457786,49,0.25202800063643743,False
N_Ax-2 [mg/L],Defluviicoccus.13,0.434090599602633,0.0018315556790284,49,0.5958315152196116,0.0008212366952265,28,0.0136622288706279,0.01300298343386,True,-0.11662021593805677,0.42487293462831804,49,0.5587447805192166,False
MLSS [avg],Cloacibacterium.7,-0.4035773804833918,0.0018519121017857,57,-0.4259775945738355,0.0013202760343766,54,0.0137812881387837,0.0191987844665083,True,-0.1909578607274269,0.15476766801385428,57,0.2676842019203625,False
MLSS [avg],Dokdonella.17,0.4030206295579159,0.0018816182613994,57,0.4260964041501424,0.0013157253912103,54,0.0139554281658098,0.0191414854455954,True,0.46734412908639955,0.0002471980339078084,57,0.002099052270682683,True
Ax_react_time [minutes],Luteolibacter.9,0.3928414827359217,0.0019042104984443,60,0.3882234394329647,0.0023788655545505,59,0.0140785851845096,0.0313642273997609,True,0.17392655205624294,0.18383339632973578,60,0.30691154088539746,False
N_Ax-1 [mg/L],Azoarcus.2,-0.4245020151986439,0.0019049171393707,51,-0.6202452559537841,4.227186664979784e-05,37,0.0140810427050737,0.0010684120623187,True,-0.18375039785177769,0.19679706984987674,51,0.322461175508854,False
N_Ax-1 [mg/L],Planococcus.1,-0.4244591272002107,0.0019071532664115,51,-0.4848098716008083,0.0023580044257171,37,0.0140865020904463,0.0311415439229655,True,-0.08287500274258264,0.5631497563117097,51,0.6760166964939912,False
N_Ax-1 [mg/L],Ferruginibacter.23,-0.4243574420766076,0.0019124643370657,51,-0.5166924158343872,0.0010599485317302,37,0.0141174162609574,0.0159761391860882,True,-0.030651187110006743,0.8309239356216254,51,0.8833891814218036,False
N_Ax-1 [mg/L],Ca_Alysiosphaera.3,-0.4242557569530045,0.0019177885610131,51,-0.4923575759499821,0.0019648024244977,37,0.0141416608665645,0.0265752448670959,True,-0.023655696933454436,0.8691247529201015,51,0.9121874071670751,False
denitrification rate [mg NO2–N  h−1],midas_g_10639.1,-0.4872901608201518,0.0019166587218675,38,-0.522982291156453,0.0030242088343407,30,0.0141416608665645,0.0381412683144078,True,0.03990145334397599,0.8119997110732742,38,0.8679541133013294,False
Ax_react_time [minutes],Ca_Bealeia.3,0.3925276725387324,0.0019216658427907,60,0.3924864095586791,0.0021075700321917,59,0.0141631101537709,0.028286710153926,True,0.08437281953743135,0.521558162202731,60,0.6410482295572308,False
denitrification rate [mg NO2–N  h−1],Paracoccus.16,-0.4870017193205757,0.0019303687928174,38,-0.5412349860721196,0.0020115348994472,30,0.0142161138832952,0.0271838878311339,True,0.15797946366187277,0.34349306991191464,38,0.4854757881227334,False
specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],Mesorhizobium.22,0.5892307692307692,0.0019398755189244,25,0.7714285714285714,0.0012326572868001,14,0.0142721580757789,0.0181178671311033,True,-0.1422586168971754,0.49755595152317605,25,0.6231311026704748,False
Ax_time [minutes],Acidibacter.3,-0.3520458079067841,0.0019522509513618,75,-0.3520458079067841,0.0019522509513618,75,0.014349177973235,0.0264396819259137,True,-0.10346865557101843,0.3770262300549724,75,0.5165102039000665,False
denitrification rate [mg NO2–N  h−1],Zoogloea.3,-0.4862927252084525,0.001964435275357,38,-0.5314218974055513,0.0025116032005789,30,0.0144162038687941,0.0326883593316845,True,0.12518969712207062,0.45392026652155765,38,0.5875314882046443,False
N removal [N%],Nitrospira.3,-0.4356843811757699,0.0019669027991248,48,-0.5535623484706925,0.0027413337076888,27,0.0144314972342186,0.0350374406148496,True,-0.3539506247455222,0.01358407331711672,48,0.04187891147843496,True
N_Ax-2 [mg/L],Ca_Competibacter.97,0.4314316671986407,0.0019677297336832,49,0.5744154863543919,0.0013899992435494,28,0.0144347497036129,0.0199353983873678,True,0.29534549903498875,0.03937402049288589,49,0.09680643333986427,False
denitrification rate [mg NO2–N  h−1],Fusibacter.3,-0.4858741221970928,0.0019847957660837,38,-0.5356548685774045,0.0022840800092778,30,0.0145259561756276,0.0303056064175165,True,-0.21533874466204594,0.19415383786334245,38,0.3187358838256538,False
N_Ax-1 [mg/L],Ca_Competibacter.94,-0.4224254247281489,0.0020159059852566,51,-0.4943095684540788,0.0018729944680752,37,0.0147050140936955,0.0255649888971486,True,-0.04090581557045339,0.775641771219866,51,0.8404919083075555,False
denitrification rate [mg NO2–N  h−1],midas_g_30400.3,-0.4850119229663654,0.0020273173749027,38,-0.5114357451304223,0.0038699124401646,30,0.0147653535096236,0.0465606726498668,True,-0.3170948298484513,0.05240457599823775,38,0.11936671334120111,False
Ax_time [minutes],Thauera.56,-0.3507933797452535,0.0020312560960796,75,-0.3507933797452535,0.0020312560960796,75,0.0147797351798484,0.027379621276164,True,-0.21999144960595468,0.057895685651820225,75,0.12946027325094875,False
denitrification rate [mg NO2–N  h−1],IMCC26207.5,0.4849405662712734,0.0020308720963661,38,0.5316280481139324,0.0025000855420138,30,0.0147797351798484,0.0325654830194382,True,0.18701067906014548,0.26090484221640864,38,0.3947468608914768,False
N_Ax-2 [mg/L],Luteitalea.4,0.4299511446767469,0.0020473863415717,49,0.5331917153478491,0.0034825581081287,28,0.0148712183593896,0.0429547454264914,True,0.17233899157851412,0.23636764647119832,49,0.3684369866360341,False
N_Ax-1 [mg/L],Rheinheimera.13,-0.4216847393740474,0.0020568630278774,51,-0.6261213226748649,3.399623852084679e-05,37,0.0149141398003253,0.0009059694285852,True,-0.11639565139823183,0.41599213216785186,51,0.5511126431544506,False
MLSS [avg],Cloacibacterium.1,-0.3999144586545181,0.0020552962300852,57,-0.4174830280329853,0.0016845524983556,54,0.0149141398003253,0.0233278912421298,True,-0.18215367816866637,0.17505493082618329,57,0.2962699430649322,False
N_Ax-1 [mg/L],Ignavibacterium.4,0.4216324072255051,0.0020597845683141,51,0.4804628129128961,0.0026143913691265,37,0.0149266938333631,0.033801731114602,True,0.5240887622124116,7.909558275204595e-05,51,0.0009501115733020154,True
MLSS [avg],Flavobacterium.12,-0.3992422740548688,0.0020947110579509,57,-0.4206756184747909,0.0015382714754728,54,0.0151254576632618,0.0215881087694327,True,-0.1808274651465406,0.17827074992109956,57,0.30016527978168045,False
N_Ax-1 [mg/L],midas_g_71310.7,0.4207776412047831,0.0021080283374347,51,0.5496941668939385,0.0004250391649503,37,0.0151943613402263,0.0075662760770907,True,0.008471013530597468,0.9529549674802897,51,0.9727053295006067,False
denitrification rate [mg NO2–N  h−1],Terrimonas.26,-0.4831934162491711,0.002119633358654,38,-0.5228852174074673,0.0030305932367052,30,0.0152652914676993,0.0382064258289783,True,-0.11331799011268351,0.4981577637801772,38,0.6234884337020007,False
peakN2O [mg/L],Dokdonella.20,0.3888712280700045,0.0021358545578002,60,0.3895527887092414,0.003284918964512,55,0.0153449546949082,0.0410333605101098,True,0.3451098817913521,0.0069237592335280335,60,0.024444096218728003,True
N_Ax-1 [mg/L],midas_g_46393.1,0.4200725005462901,0.00214858001179,51,0.467695852249698,0.0035133502355372,37,0.0154187150378792,0.0432156542860425,True,0.27226638906248346,0.05325393526189892,51,0.12086434615891806,False
denitrification rate [mg NO2–N  h−1],midas_g_3943.1,0.482578280741505,0.002151684954215,38,0.5438558325749445,0.0018935728124528,30,0.0154321151559929,0.025751101887364,True,0.012643488090948174,0.9399449707808105,38,0.9624176675874203,False
MLSS [avg],midas_g_61007.2,0.3982692856567671,0.0021529580990559,57,0.4292973061500341,0.0011982923705858,54,0.0154354132006442,0.0176956866741037,True,0.2420147206268759,0.06971498574243394,57,0.14783479215564568,False
Ax_time [minutes],Rhizobiaceae.4,0.3489059275096888,0.0021557524655243,75,0.3489059275096888,0.0021557524655243,75,0.0154466171234722,0.0287978414964379,True,-0.35674410622169583,0.001679900338841677,75,0.008790727685968659,False
denitrification rate [mg NO2–N  h−1],Piscinibacter.1,-0.4824140938067164,0.0021603114797181,38,-0.5320431707296208,0.0024770309935004,30,0.0154733903339795,0.0323110852075436,True,0.05817428720196349,0.7286476641379707,38,0.802816497959621,False
N_Ax-1 [mg/L],Azonexus.15,-0.4197816115144684,0.0021655094949463,51,-0.4854605357688406,0.0023215870399957,37,0.0154988196209542,0.0307252738803824,True,-0.027953727224239687,0.8456133537607856,51,0.8956227456498643,False
peakN2O [mg/L],Brevundimonas.4,-0.3879233235971221,0.0021947503911962,60,-0.4000957526331995,0.0024735936665259,55,0.0156723255776727,0.0323110852075436,True,-0.3119749700202391,0.015240465052295878,60,0.04569819810201351,True
N_Ax-1 [mg/L],Stappia.1,-0.4189172879638421,0.0022165134170082,51,-0.5221579948458578,0.0009168849402029,37,0.0157714926589039,0.0142160222611988,True,0.0116418496038528,0.9353775305210739,51,0.9587376353415793,False
