ko	mag	iterativeID	genus	CAN_1	CAN_2	CAN_3	CAN_4	CAN_5
K00371	coasm_bin.260	Ca_Sarcinithrix.1	JAAEKA01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.261	Flexifilum.2_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.262	Phreatobacter.1_m	Phreatobacter	0.2554	0.6730	0.1538	0.3215	0.5807
K00371	coasm_bin.265	Rhodocyclaceae.20		0.1653	0.3268	0.0747	0.0625	0.2820
K00371	coasm_bin.268	Flavipsychrobacter.4_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.27	Phycisphaeraceae.31		0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.271	Casimicrobium.1_m	Casimicrobium	0.4089	0.8980	0.2463	0.0000	0.0000
K00371	coasm_bin.277	Dokdonella.3_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.278	Kiritimatiellia.1_m	CALMUP01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.279	Xinfangfangia.1_m	Xinfangfangia	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.28	Rhodanobacteraceae.5	JADKFD01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.280	Mesorhizobium_A.1_m	Mesorhizobium_A	0.1810	0.0000	0.0000	0.4102	1.1317
K00371	coasm_bin.286	Sphingobacteriales.9	UBA2475	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.289	Phreatobacter.2_m	Phreatobacter	1.4477	1.4307	1.4714	0.5469	0.8231
K00371	coasm_bin.290	Xanthobacteraceae.4	SCUB01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.293	Verrucomicrobiales.2	Arctic95D-9	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.298	Bacteroidales.1_m	CAIVAT01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.305	Hydrogenedensaceae.8	JAEUWI01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.31	Rhodobacteraceae.1	JAAKGP01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.312	Flavobacteriales.1_m	PHOS-HE28	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.313	Phototrophicaceae.5_m	JACKCG01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.314	Spirosomataceae.1_m	SCN-52-12	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.315	Villigracilis.3_m	Villigracilis	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.318	Thermoanaerobaculia.3_m	UBA5066	0.3371	0.6664	0.3046	0.5094	0.2396
K00371	coasm_bin.320	Thermomicrobiales.1_m	JADLGF01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.321	Dokdonella.4_m	Dokdonella	1.5733	1.2957	1.1549	1.0401	0.1118
K00371	coasm_bin.322	Flavipsychrobacter.5_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.324	Chthoniobacterales.2_m	JACTMZ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.325	Flexifilum.3_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.335	Inhella.2_m	Inhella	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.336	Micavibrionaceae.2_m	UBA1573	0.4716	0.8285	0.2130	0.0000	0.0000
K00371	coasm_bin.337	Ignavibacteria.7	UBA9002	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.338	Pseudorhodobacter.1	JAAKGP01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.340	Mesorhizobium_A.2_m	Mesorhizobium_A	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.347	Accumulibacter.6_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.348	Myxococcaceae.11	JAEUJQ01	1.3651	5.6640	4.4082	0.4389	0.0000
K00371	coasm_bin.350	Phycisphaeraceae.13	JAFLCM01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.358	Phycisphaeraceae.22	JABWBB01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.362	Runella.1_m	Runella	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.364	Sediminibacterium.1_m	Sediminibacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.365	Ca_Competibacter.109	JARSSO01	364.8947	308.0400	324.6854	114.7933	51.6924
K00371	coasm_bin.367	Luteimonas_D.2_m	Luteimonas_D	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.373	Leadbetterella.1_m	Leadbetterella	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.383	Ca_Pacebacteria.9	UBA1364	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.385	Microgenomatia.3_m	UBA924	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.386	alphaI_cluster.1	GCA-013693735	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.388	Absconditicoccaceae.2_m	JAGOPC01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.389	Phototrophicaceae.6_m	JANWYT01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.392	Gemmobacter.1_m	Gemmobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.393	Ignavibacteriaceae.2_m	IGN3	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.394	Chelatococcus.1_m	Chelatococcus	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.395	Chiayiivirga.2_m	Chiayiivirga	1.0036	0.9918	0.6044	0.2527	0.0951
K00371	coasm_bin.399	Bosea.1_m	Bosea	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.40	Flavipsychrobacter.6_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.400	Sphingobacteriales.53	2-12-FULL-35-15	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.407	Ca_Pacebacteria.8	1-14-0-10-56-10	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.409	Chitinophagaceae.18	CAIVPM01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.41	Dojkabacteria.2_m	JAMQHH01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.411	Aquimonas.2_m	Aquimonas	2.2087	1.2127	1.3303	0.0000	0.0000
K00371	coasm_bin.414	Terrimicrobium.2	JACTMZ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.417	Dokdonella_A.1_m	Dokdonella_A	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.420	Mesorhizobium_I.1_m	Mesorhizobium_I	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.423	Bryobacter.12	JACTMJ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.425	Rhodothermaceae.3	BA12	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.426	Phototrophicaceae.7_m	JALHNB01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.437	Mesorhizobium_G.1_m	Mesorhizobium_G	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.441	Ignavibacterium.2	UTCHB3	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.447	Dojkabacteria.3_m		0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.448	Villigracilis.4_m	Villigracilis	1.1158	0.0000	0.0000	3.5406	2.4105
K00371	coasm_bin.449	Thermomonas.2_m	Thermomonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.466	Ignavibacteria.1_m	OLB5	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.468	Chthoniobacteraceae.3	JACTMZ01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.469	Pseudofulvimonas.1_m	Pseudofulvimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.47	Anaerolineaceae.3	UBA6663	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.471	Lysobacter_B.2_m	Lysobacter_B	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.473	Anaerolinea.1_m	Anaerolinea	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.476	Accumulibacter.7_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.479	Zambryskibacteraceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.481	Leptovillus.2_m	Leptovillus	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.482	Ignavibacteriaceae.3_m	BA9	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.484	Rhodoplanes.1	SCUB01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.485	Pseudofulvimonas.2_m	Pseudofulvimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.489	Tenuifilaceae.1_m	UBA2287	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.492	Flavitalea.4	JJ008	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.495	Fimbriimonadaceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.496	Dokdonella.5_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.497	Amaricoccus.1_m	Amaricoccus	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.499	Dojkabacteria.4_m	JAMQHH01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.502	Pseudoxanthomonas_B.1_m	Pseudoxanthomonas_B	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.51	Hydrogenophaga.2_m	Hydrogenophaga	1.1997	2.8455	2.6013	0.6345	0.1364
K00371	coasm_bin.512	Phototrophicaceae.8_m	GCA-2794515	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.514	Mesorhizobium_G.2_m	Mesorhizobium_G	0.2017	0.0000	0.0000	0.0000	0.2867
K00371	coasm_bin.518	Elusimicrobia.3	JADKHR01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.519	Flexifilum.4_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.521	Kapaibacteriales.1_m	PGYR01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.529	Azonexus.4_m	Azonexus	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.53	Saprospiraceae.13	OLB9	0.0000	0.0000	0.0000	1.8594	1.2243
K00371	coasm_bin.532	Paceibacteria.4_m	JALHNF01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.535	Novosphingobium.1_m	Novosphingobium	0.0846	0.0000	0.1529	0.0639	1.2508
K00371	coasm_bin.538	Defluviicoccus.1_m	Defluviicoccus	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.539	Flavobacterium.2_m	Flavobacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.54	Phycisphaeraceae.34	UBA2396	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.540	Pseudohoeflea.1_m	Pseudohoeflea	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.542	Phycisphaeraceae.32		0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.543	Anaerolineae.2	Fen-1058	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.547	Ca_Bealeia.3		0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.548	Phnomibacter.1_m	Phnomibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.55	Competibacter.3_m	Competibacter	1.4868	1.5800	0.9099	19.7123	16.0603
K00371	coasm_bin.551	Cyclobacteriaceae.2_m	UBA2336	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.555	Mesorhizobium.9	DUSC01	0.3681	0.4851	0.0000	0.6953	1.7789
K00371	coasm_bin.556	Myxococcaceae.6	JACRCT01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.558	Chiayiivirga.3_m	Chiayiivirga	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.561	Ca_Pacebacteria.2		0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.563	Hydrogenophaga.3_m	Hydrogenophaga	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.572	Villigracilaceae.2_m	UBA8950	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.578	Terrimicrobium.3	QYQL01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.579	Flavobacteriales.7	PHOS-HE28	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.60	Blastopirellula.1	M30B19	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.61	Chitinophagaceae.14	UBA1930	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.70	Cephaloticoccus.1	UBA2377	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.74	Bacteroidales.2_m	JALNZU01	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.75	Xanthomonadaceae.3		0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.82	Micavibrionaceae.3_m	UBA1573	0.2341	0.5141	0.5639	0.0000	0.0000
K00371	coasm_bin.84	Chlorobium.1_m	Chlorobium	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.85	Aquimonas.3_m	Aquimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.86	Lacipirellulaceae.1_m	GCA-2702655	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.88	Defluviicoccus.2_m	Defluviicoccus	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.92	Anaerolineaceae.2_m	Ch132	0.0000	0.0000	0.0000	0.0000	0.0000
K00371	coasm_bin.93	Micropepsaceae.1	JADZAI01	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.148	Dokdonella.1_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.174	Gracilibacteria.30	UBA5532	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.177	Pararhodobacter.1_m	Pararhodobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.180	Bdellovibrio.13	UBA2316	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.195	Ca_Falkowbacteria.7	UBA919	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.2	Ignavibacteria.5		0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.210	Dokdonella.2_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.48	Paceibacteria.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.5	Micavibrionaceae.1_m	UBA1573	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.77	Thermoanaerobaculia.1_m	UBA5066	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.84	Phototrophicaceae.1_m	CFX2	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_1_bin.98	Accumulibacter.1_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_2_bin.125	Pseudoxanthomonas_A.1_m	Pseudoxanthomonas_A	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_2_bin.151	Brevundimonas.1_m	Brevundimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_2_bin.159	Pseudoxanthomonas.1_m	Pseudoxanthomonas	0.0000	0.0000	0.0000	0.0000	0.0000
K00374	CAN_2_bin.173	Burkholderiaceae.1_m	JACDQM01	0.0000	0.0000	0.0000	0.0000	0.0000
